ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals
1347.HK,82.1,SELL,-30,38.2,-0.48,91.72,98.28,3.4,-10.13,-19.03,15.23,0.65,68.06945,,0.224,"['RSI=38.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.4%(買いシグナル)', '1ヶ月モメンタム -19.0%(強い下落)']"
1093.HK,8.28,SELL,-30,35.3,-0.067,9.19,9.61,-1.3,-9.11,-17.69,0.36,0.65,13.792414,0.303,0.034,"['RSI=35.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.3%(買いシグナル)', '1ヶ月モメンタム -17.7%(強い下落)']"
0288.HK,9.06,HOLD,-15,37.1,-0.082,9.7,9.38,-10.5,-5.33,-12.8,1.8,0.67,9.305275,0.005,0.089,"['RSI=37.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-10.5%(買いシグナル)', '1ヶ月モメンタム -12.8%(強い下落)']"
3993.HK,16.0,HOLD,-10,24.4,-0.555,20.88,21.79,3.8,-13.65,-32.6,-16.23,0.75,10.182493,0.842,-0.024,"['RSI=24.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.8%(買いシグナル)', '1ヶ月モメンタム -32.6%(強い下落)']"
066570.KS,109700.0,HOLD,-25,44.8,-1516.878,121480.0,110412.0,23.2,-4.19,-17.27,16.33,0.48,9.010632,,0.048,"['RSI=44.8 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -17.3%(強い下落)']"
9926.HK,111.2,HOLD,15,50.6,0.88,109.02,110.75,58.1,-5.36,6.72,-3.47,0.59,94.68463,,0.377,"['RSI=50.6 中立', 'MACD ゴールデンクロス(買いシグナル)']"
000720.KS,154500.0,HOLD,10,55.3,-996.905,154000.0,124282.0,51.1,-4.04,14.11,122.62,0.57,23.128948,,0.112,"['RSI=55.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +14.1%(強い上昇)']"
0027.HK,34.34,HOLD,-10,27.3,-0.306,38.2,40.14,10.4,-6.23,-19.8,-11.95,0.64,12.260826,0.242,0.181,"['RSI=27.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.4%(買いシグナル)', '1ヶ月モメンタム -19.8%(強い下落)']"
0998.HK,7.23,HOLD,15,50.3,0.027,7.19,7.2,56.7,-2.03,-2.17,4.63,0.96,4.868629,0.103,0.035,"['RSI=50.3 中立', 'MACD ゴールデンクロス(買いシグナル)']"
600036.SS,38.71,HOLD,15,41.8,0.008,39.25,39.2,22.3,-3.51,-0.59,-6.27,0.94,6.2145805,0.028,0.546,"['RSI=41.8 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1171.HK,16.62,HOLD,10,70.9,0.066,15.1,13.14,83.4,5.73,21.31,68.05,0.62,12.011926,-0.645,-0.019,"['RSI=70.9 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=83.4%(売りシグナル)', '1ヶ月モメンタム +21.3%(強い上昇)']"
6690.HK,23.22,HOLD,-10,25.0,-0.158,25.34,26.06,-4.1,-7.34,-15.19,-10.28,1.03,8.65017,0.136,0.095,"['RSI=25.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.1%(買いシグナル)', '1ヶ月モメンタム -15.2%(強い下落)']"
015760.KS,45900.0,SELL,-40,37.8,-131.351,51485.0,55891.0,28.4,-4.77,-26.79,-3.84,0.58,2.5533173,0.303,0.007,"['RSI=37.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -26.8%(強い下落)']"
272210.KS,125200.0,HOLD,-5,48.2,-3445.79,135715.0,110842.0,34.9,-9.86,12.49,130.57,0.3,67.13137,-0.967,0.498,"['RSI=48.2 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +12.5%(強い上昇)']"
2338.HK,25.42,HOLD,-15,36.2,-0.76,30.16,27.77,0.3,-9.08,-25.54,28.9,0.5,13.590719,0.314,0.161,"['RSI=36.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=0.3%(買いシグナル)', '1ヶ月モメンタム -25.5%(強い下落)']"
034730.KS,331000.0,HOLD,-25,46.3,-3775.066,359900.0,330980.0,24.1,-2.65,-12.66,32.4,0.5,5.136412,,0.012,"['RSI=46.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -12.7%(強い下落)']"
3328.HK,6.66,HOLD,-5,41.2,-0.006,6.81,6.76,8.2,-2.77,-4.58,3.1,1.04,5.596058,-0.18,0.082,"['RSI=41.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.2%(買いシグナル)']"
9901.HK,42.68,HOLD,0,45.4,0.273,43.03,44.88,44.7,0.33,-9.08,-1.39,0.62,13.370133,0.459,0.147,"['RSI=45.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
1177.HK,5.68,SELL,-30,36.1,-0.004,6.04,6.42,3.3,-6.12,-11.11,-13.15,0.65,19.293896,0.147,0.107,"['RSI=36.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.3%(買いシグナル)', '1ヶ月モメンタム -11.1%(強い下落)']"
138040.KS,105500.0,HOLD,-15,37.0,-1295.976,117755.0,116248.0,18.6,-5.13,-24.86,-3.74,0.79,5.980721,0.065,0.185,"['RSI=37.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.6%(買いシグナル)', '1ヶ月モメンタム -24.9%(強い下落)']"
0066.HK,31.58,HOLD,-15,31.3,-0.423,34.79,34.35,7.7,-3.13,-15.88,5.69,0.58,17.699213,-0.286,-0.086,"['RSI=31.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=7.7%(買いシグナル)', '1ヶ月モメンタム -15.9%(強い下落)']"
600900.SS,26.84,HOLD,-15,47.9,-0.019,26.95,26.6,44.7,-2.36,3.03,-3.65,0.97,17.520489,0.336,0.109,"['RSI=47.9 中立', 'MACD デッドクロス(売りシグナル)']"
2319.HK,15.43,SELL,-30,40.6,-0.028,16.02,16.15,20.1,-7.22,-4.46,0.65,0.51,10.507904,-0.159,-0.069,"['RSI=40.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']"
267250.KS,242000.0,HOLD,-15,40.3,-4511.063,275081.64,253346.72,-7.0,-9.87,-17.04,22.26,0.67,10.820474,,0.098,"['RSI=40.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-7.0%(買いシグナル)', '1ヶ月モメンタム -17.0%(強い下落)']"
6618.HK,46.72,HOLD,0,30.9,0.049,51.4,58.45,12.0,-9.72,-17.89,-21.35,0.32,16.913366,0.298,0.28,"['RSI=30.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.0%(買いシグナル)', '1ヶ月モメンタム -17.9%(強い下落)']"
601318.SS,57.58,HOLD,-10,28.5,-0.251,61.93,65.23,-18.6,-6.89,-10.73,-15.94,1.25,7.004866,0.46,0.355,"['RSI=28.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-18.6%(買いシグナル)', '1ヶ月モメンタム -10.7%(強い下落)']"
1308.HK,32.92,HOLD,-15,50.2,-0.174,33.71,30.76,23.8,-3.01,-0.18,21.7,0.71,11.329365,-0.117,-0.006,"['RSI=50.2 中立', 'MACD デッドクロス(売りシグナル)']"
071050.KS,210500.0,HOLD,-15,44.0,-3086.092,235485.24,213525.66,15.7,-9.85,-22.04,33.68,0.7,6.243998,,0.744,"['RSI=44.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=15.7%(買いシグナル)', '1ヶ月モメンタム -22.0%(強い下落)']"
601901.SS,6.89,HOLD,-10,19.4,-0.029,7.41,7.7,-20.7,-6.89,-10.4,-11.33,1.11,20.878786,1.122,0.991,"['RSI=19.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-20.7%(買いシグナル)', '1ヶ月モメンタム -10.4%(強い下落)']"
1816.HK,3.42,BUY,40,60.8,0.006,3.29,3.19,77.5,2.09,5.23,16.72,3.17,14.202659,-0.103,-0.102,"['RSI=60.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '出来高急増 3.2x(注目)']"
2688.HK,63.9,HOLD,-20,32.7,-0.388,67.79,68.11,-6.9,-4.7,-6.85,-9.36,0.69,8.757277,-0.045,0.02,"['RSI=32.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.9%(買いシグナル)']"
079550.KS,640000.0,HOLD,-5,50.4,-12990.525,665525.0,568160.0,43.9,-9.22,30.75,53.85,0.35,27.838778,0.377,0.417,"['RSI=50.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +30.7%(強い上昇)']"
600030.SS,24.33,HOLD,-10,22.8,-0.113,26.26,27.33,-7.7,-6.1,-11.94,-13.83,1.16,9.850203,0.432,0.179,"['RSI=22.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-7.7%(買いシグナル)', '1ヶ月モメンタム -11.9%(強い下落)']"
003550.KS,86600.0,HOLD,-15,42.6,-824.372,95000.0,91780.0,11.4,-4.84,-12.96,6.0,0.8,8.5134945,,-0.146,"['RSI=42.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.4%(買いシグナル)', '1ヶ月モメンタム -13.0%(強い下落)']"
1339.HK,5.8,SELL,-30,30.9,-0.021,6.29,6.59,-15.1,-7.5,-13.56,-15.33,0.83,4.4505043,0.475,0.143,"['RSI=30.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-15.1%(買いシグナル)', '1ヶ月モメンタム -13.6%(強い下落)']"
247540.KS,191900.0,HOLD,-25,47.4,-1790.431,200400.0,191732.0,33.4,2.4,-10.33,24.45,0.6,,,,"['RSI=47.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']"
1658.HK,4.8,HOLD,-20,32.1,-0.002,4.95,5.05,5.4,-3.81,-6.43,-6.18,0.69,5.901201,-0.148,0.04,"['RSI=32.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.4%(買いシグナル)']"
9626.HK,181.2,HOLD,-10,29.5,-1.042,207.07,232.31,-6.2,-11.52,-21.49,-6.6,0.74,16.55979,4.295,0.076,"['RSI=29.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.2%(買いシグナル)', '1ヶ月モメンタム -21.5%(強い下落)']"
3750.HK,669.5,BUY,30,68.3,12.733,568.99,524.37,84.1,3.32,27.4,31.4,0.66,24.328573,0.501,0.366,"['RSI=68.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.1%(売りシグナル)', '1ヶ月モメンタム +27.4%(強い上昇)']"
2359.HK,102.5,SELL,-30,35.4,-0.712,111.03,114.52,6.7,-5.79,-15.78,1.38,0.81,15.774849,0.581,0.104,"['RSI=35.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.7%(買いシグナル)', '1ヶ月モメンタム -15.8%(強い下落)']"
2331.HK,21.14,HOLD,15,54.2,0.056,20.74,20.78,59.9,4.34,-5.63,10.16,1.0,14.013709,0.129,0.031,"['RSI=54.2 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0788.HK,10.83,HOLD,-20,40.1,-0.014,11.15,11.2,9.1,-5.17,-3.56,-8.99,0.95,9.274649,0.134,0.03,"['RSI=40.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.1%(買いシグナル)']"
2600.HK,10.51,HOLD,-10,28.9,-0.371,13.26,13.3,-11.6,-16.19,-20.44,-8.13,1.03,8.092172,0.891,-0.047,"['RSI=28.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-11.6%(買いシグナル)', '1ヶ月モメンタム -20.4%(強い下落)']"
9698.HK,39.58,HOLD,0,45.3,0.13,40.96,41.96,35.7,-0.8,-9.05,14.06,0.56,-7308.6567,,0.086,"['RSI=45.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
278470.KS,323500.0,BUY,30,53.2,2187.544,316950.0,282580.0,56.0,-7.31,8.74,33.13,1.09,21.68853,3.714,1.217,"['RSI=53.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
0688.HK,11.87,HOLD,-10,27.6,-0.154,13.38,13.66,-5.2,-11.55,-16.41,-2.06,0.96,7.982837,-0.166,-0.043,"['RSI=27.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-5.2%(買いシグナル)', '1ヶ月モメンタム -16.4%(強い下落)']"
0267.HK,11.2,HOLD,-20,36.2,-0.02,11.73,12.07,18.5,-1.93,-9.02,-6.2,0.61,4.580777,-0.232,,"['RSI=36.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.5%(買いシグナル)']"
0358.HK,33.54,HOLD,-10,25.9,-0.713,40.94,43.64,-4.2,-11.97,-25.83,-11.69,0.98,11.3637495,0.347,0.141,"['RSI=25.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.2%(買いシグナル)', '1ヶ月モメンタム -25.8%(強い下落)']"
601899.SS,30.71,HOLD,-10,26.2,-0.752,36.64,37.67,-4.7,-12.01,-21.9,-0.84,1.28,9.121773,0.814,0.295,"['RSI=26.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.7%(買いシグナル)', '1ヶ月モメンタム -21.9%(強い下落)']"
3692.HK,30.44,HOLD,-10,27.8,-0.051,33.27,36.76,-16.3,-7.25,-12.07,-20.73,0.91,29.667702,0.148,0.143,"['RSI=27.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-16.3%(買いシグナル)', '1ヶ月モメンタム -12.1%(強い下落)']"
086280.KS,216000.0,SELL,-30,39.2,-2777.851,244600.0,247760.0,18.4,-5.68,-19.25,21.35,0.46,8.508761,0.025,-0.015,"['RSI=39.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.4%(買いシグナル)', '1ヶ月モメンタム -19.3%(強い下落)']"
601138.SS,47.82,HOLD,-10,29.7,-0.362,53.52,56.73,-8.8,-6.05,-13.65,-17.5,0.77,13.689453,0.586,0.73,"['RSI=29.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-8.8%(買いシグナル)', '1ヶ月モメンタム -13.7%(強い下落)']"
000150.KS,1076000.0,HOLD,-15,50.8,-4579.265,1114650.0,967640.0,36.8,-3.06,-4.1,41.58,0.5,35.46256,,0.148,"['RSI=50.8 中立', 'MACD デッドクロス(売りシグナル)']"
2313.HK,51.9,HOLD,-10,27.3,-0.443,58.02,60.99,7.6,-7.49,-19.53,-15.75,0.64,9.673865,0.084,0.153,"['RSI=27.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.6%(買いシグナル)', '1ヶ月モメンタム -19.5%(強い下落)']"
0291.HK,23.86,HOLD,-10,29.9,-0.231,26.2,26.32,-9.8,-7.59,-12.54,-11.89,0.81,11.544026,0.23,0.008,"['RSI=29.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-9.8%(買いシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']"
1336.HK,47.38,HOLD,-10,27.4,-0.218,53.16,57.96,-15.3,-10.6,-16.88,-13.7,1.44,5.3112574,0.88,0.244,"['RSI=27.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-15.3%(買いシグナル)', '1ヶ月モメンタム -16.9%(強い下落)']"
352820.KS,290000.0,HOLD,-20,29.1,-5286.644,359513.2,362066.13,-17.4,-20.55,-27.67,-7.36,2.85,27.094597,,-0.014,"['RSI=29.1 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-17.4%(買いシグナル)', '1ヶ月モメンタム -27.7%(強い下落)', '出来高急増 2.8x(注目)']"
2382.HK,52.4,HOLD,10,31.5,0.004,55.98,59.44,-0.2,-8.79,-9.73,-19.51,0.76,12.487722,0.525,0.042,"['RSI=31.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.2%(買いシグナル)']"
1818.HK,26.42,SELL,-40,30.3,-0.602,32.1,34.26,-5.0,-13.49,-22.66,-18.15,1.7,11.43,0.311,0.578,"['RSI=30.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-5.0%(買いシグナル)', '1ヶ月モメンタム -22.7%(強い下落)', '出来高急増 1.7x(注目)']"
601288.SS,6.46,HOLD,10,38.2,0.019,6.62,6.85,16.8,-4.44,-0.31,-15.0,1.09,8.103565,0.158,0.056,"['RSI=38.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.8%(買いシグナル)']"
1530.HK,21.24,HOLD,0,44.2,0.209,21.54,23.41,42.5,-6.84,-4.75,-18.68,0.68,10.791384,0.248,-0.008,"['RSI=44.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
1928.HK,16.13,SELL,-30,33.5,-0.07,17.2,17.93,-1.3,-3.7,-10.88,-22.15,0.61,11.420666,-0.041,0.12,"['RSI=33.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.3%(買いシグナル)', '1ヶ月モメンタム -10.9%(強い下落)']"
1038.HK,61.5,HOLD,-5,38.4,-0.387,65.09,63.74,-25.3,-4.06,-6.61,7.52,0.89,16.246117,0.03,-0.121,"['RSI=38.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-25.3%(買いシグナル)']"
1997.HK,23.06,HOLD,-10,25.6,-0.394,26.43,26.6,1.9,-6.49,-19.87,-7.17,0.52,10.552423,,-0.0,"['RSI=25.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.9%(買いシグナル)', '1ヶ月モメンタム -19.9%(強い下落)']"
003670.KS,188000.0,SELL,-40,39.8,-2278.718,211555.0,212304.0,20.0,-2.64,-16.63,-1.62,0.53,153.38403,,-0.229,"['RSI=39.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -16.6%(強い下落)']"
1919.HK,14.98,HOLD,-5,46.9,-0.1,15.57,14.48,18.2,-6.84,2.96,9.34,0.78,11.007473,-0.646,-0.122,"['RSI=46.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.2%(買いシグナル)']"
3606.HK,56.95,SELL,-30,30.6,-0.405,61.63,63.84,2.0,-9.03,-12.45,-14.23,0.46,10.683623,0.117,0.141,"['RSI=30.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.0%(買いシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']"
0083.HK,11.1,HOLD,-15,38.5,-0.058,11.81,11.7,19.0,-4.23,-15.2,8.96,0.64,20.98735,-0.203,0.345,"['RSI=38.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=19.0%(買いシグナル)', '1ヶ月モメンタム -15.2%(強い下落)']"
0836.HK,18.63,HOLD,-15,49.5,-0.027,18.79,18.26,39.6,-1.74,2.08,5.97,0.62,6.0793343,0.25,-0.045,"['RSI=49.5 中立', 'MACD デッドクロス(売りシグナル)']"
028300.KS,51700.0,HOLD,15,51.3,253.523,50705.0,53082.0,62.8,6.05,-3.36,12.39,0.67,,,,"['RSI=51.3 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1208.HK,7.05,HOLD,-10,26.3,-0.21,9.12,9.63,2.9,-15.57,-31.29,-19.52,0.92,8.057937,0.195,0.328,"['RSI=26.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.9%(買いシグナル)', '1ヶ月モメンタム -31.3%(強い下落)']"
0012.HK,30.06,HOLD,-15,36.7,-0.322,32.85,32.1,6.8,-5.59,-14.89,2.87,0.77,17.24217,-0.084,-0.188,"['RSI=36.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=6.8%(買いシグナル)', '1ヶ月モメンタム -14.9%(強い下落)']"
6823.HK,11.96,HOLD,-5,39.3,-0.047,12.27,11.96,-21.5,-3.39,-2.53,2.31,1.36,16.61111,0.044,0.063,"['RSI=39.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-21.5%(買いシグナル)']"
6030.HK,23.7,HOLD,-10,29.3,-0.049,26.07,27.76,7.4,-8.78,-17.77,-14.37,0.9,8.11922,0.432,0.179,"['RSI=29.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.4%(買いシグナル)', '1ヶ月モメンタム -17.8%(強い下落)']"
0300.HK,81.0,SELL,-30,31.0,-0.504,86.57,87.15,3.0,-4.87,-12.2,-7.22,0.91,11.706718,0.0,0.101,"['RSI=31.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.0%(買いシグナル)', '1ヶ月モメンタム -12.2%(強い下落)']"
005387.KS,249000.0,HOLD,-15,43.0,-2322.315,274252.97,268308.68,18.5,-6.92,-11.89,20.73,0.61,,,,"['RSI=43.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.5%(買いシグナル)', '1ヶ月モメンタム -11.9%(強い下落)']"
096770.KS,106400.0,HOLD,-15,42.1,-1806.887,120160.0,113854.0,11.3,-4.06,-17.13,0.57,0.34,18.227734,,,"['RSI=42.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.3%(買いシグナル)', '1ヶ月モメンタム -17.1%(強い下落)']"
1898.HK,14.38,HOLD,10,63.4,-0.009,13.69,12.36,73.4,2.64,15.04,38.54,0.94,10.136605,-0.004,-0.238,"['RSI=63.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +15.0%(強い上昇)']"
0135.HK,8.31,HOLD,-15,49.4,-0.031,8.42,8.1,24.0,-0.6,-0.48,12.3,0.35,10.232226,-0.044,0.05,"['RSI=49.4 中立', 'MACD デッドクロス(売りシグナル)']"
9660.HK,7.12,SELL,-30,36.7,-0.018,7.68,8.38,17.2,-4.04,-19.18,-21.93,0.56,-272.17126,,0.512,"['RSI=36.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=17.2%(買いシグナル)', '1ヶ月モメンタム -19.2%(強い下落)']"
688256.SS,975.88,HOLD,0,28.5,-7.599,1105.35,1212.77,-9.9,-9.64,-8.93,-24.17,0.76,12198.5,0.617,0.91,"['RSI=28.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-9.9%(買いシグナル)']"
688041.SS,207.65,SELL,-30,30.7,-3.523,238.81,247.59,-10.1,-8.56,-16.32,2.48,0.7,85.45267,0.463,0.615,"['RSI=30.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-10.1%(買いシグナル)', '1ヶ月モメンタム -16.3%(強い下落)']"
600999.SS,15.06,HOLD,-10,22.9,-0.064,16.12,16.68,-18.3,-6.17,-10.3,-10.36,0.99,8.655172,-0.01,-0.007,"['RSI=22.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-18.3%(買いシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']"
6881.HK,8.61,HOLD,0,30.3,0.004,9.32,10.09,7.5,-6.21,-15.67,-17.13,1.05,5.453944,0.872,0.628,"['RSI=30.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.5%(買いシグナル)', '1ヶ月モメンタム -15.7%(強い下落)']"
017670.KS,74200.0,HOLD,-5,47.2,-660.247,77875.0,71088.0,16.9,-6.9,-7.37,38.69,0.45,12.579064,-0.653,-0.041,"['RSI=47.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=16.9%(買いシグナル)']"
0966.HK,20.08,SELL,-30,32.0,-0.115,22.04,23.08,-9.7,-7.97,-15.13,5.08,1.49,5.9214,0.134,-0.116,"['RSI=32.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-9.7%(買いシグナル)', '1ヶ月モメンタム -15.1%(強い下落)']"
0019.HK,84.6,BUY,30,55.8,0.147,83.54,78.54,59.0,-3.53,3.17,32.81,0.81,8.96764,,0.054,"['RSI=55.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
