ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals
066570.KS,112000.0,HOLD,-25,46.5,-1370.097,121595.0,110458.0,28.0,-2.18,-15.54,18.77,0.24,9.199552,,0.048,"['RSI=46.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -15.5%(強い下落)']"
3993.HK,16.57,HOLD,-10,26.0,-0.518,20.9,21.8,8.2,-10.58,-30.2,-13.25,0.25,10.551609,0.842,-0.024,"['RSI=26.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.2%(買いシグナル)', '1ヶ月モメンタム -30.2%(強い下落)']"
9926.HK,112.0,HOLD,15,51.5,0.931,109.06,110.77,60.8,-4.68,7.49,-2.78,0.14,95.28013,,0.377,"['RSI=51.5 中立', 'MACD ゴールデンクロス(買いシグナル)']"
000720.KS,157400.0,HOLD,10,57.1,-811.833,154145.0,124340.0,57.3,-2.24,16.25,126.8,0.32,23.563084,,0.112,"['RSI=57.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +16.2%(強い上昇)']"
0027.HK,34.98,HOLD,-10,29.3,-0.265,38.23,40.15,16.0,-4.48,-18.31,-10.31,0.11,12.489333,0.242,0.181,"['RSI=29.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.0%(買いシグナル)', '1ヶ月モメンタム -18.3%(強い下落)']"
600036.SS,39.18,HOLD,15,47.2,0.038,39.27,39.2,45.2,-2.34,0.62,-5.13,0.29,6.2900352,0.028,0.546,"['RSI=47.2 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0998.HK,7.28,HOLD,15,52.3,0.03,7.19,7.2,63.9,-1.36,-1.49,5.35,0.41,4.902299,0.103,0.035,"['RSI=52.3 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1171.HK,16.87,HOLD,10,74.2,0.082,15.11,13.15,88.0,7.32,23.14,70.58,0.29,12.192611,-0.645,-0.019,"['RSI=74.2 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=88.0%(売りシグナル)', '1ヶ月モメンタム +23.1%(強い上昇)']"
6690.HK,23.36,HOLD,-10,25.7,-0.15,25.35,26.07,-1.4,-6.78,-14.68,-9.74,0.29,8.702326,0.136,0.095,"['RSI=25.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.4%(買いシグナル)', '1ヶ月モメンタム -14.7%(強い下落)']"
015760.KS,46450.0,SELL,-40,38.6,-96.251,51512.5,55902.0,30.4,-3.63,-25.92,-2.69,0.35,2.581101,0.303,0.007,"['RSI=38.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -25.9%(強い下落)']"
272210.KS,127100.0,HOLD,-5,49.1,-3324.537,135810.0,110880.0,37.4,-8.5,14.2,134.07,0.19,68.15013,-0.967,0.498,"['RSI=49.1 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +14.2%(強い上昇)']"
2338.HK,26.04,HOLD,-15,38.0,-0.72,30.19,27.78,5.4,-6.87,-23.73,32.05,0.07,13.922201,0.314,0.161,"['RSI=38.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=5.4%(買いシグナル)', '1ヶ月モメンタム -23.7%(強い下落)']"
3328.HK,6.77,HOLD,15,46.8,0.001,6.82,6.76,35.5,-1.17,-3.01,4.8,0.25,5.6884856,-0.18,0.082,"['RSI=46.8 中立', 'MACD ゴールデンクロス(買いシグナル)']"
034730.KS,341500.0,HOLD,-15,48.8,-3104.981,360425.0,331190.0,32.7,0.44,-9.89,36.6,0.25,5.2993493,,0.012,"['RSI=48.8 中立', 'MACD デッドクロス(売りシグナル)']"
9901.HK,43.36,HOLD,15,47.9,0.316,43.06,44.89,54.6,1.93,-7.63,0.18,0.26,13.583154,0.459,0.147,"['RSI=47.9 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1177.HK,5.75,SELL,-30,37.5,-0.0,6.05,6.42,10.6,-4.96,-10.02,-12.08,0.13,19.531673,0.147,0.107,"['RSI=37.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.6%(買いシグナル)', '1ヶ月モメンタム -10.0%(強い下落)']"
138040.KS,106700.0,HOLD,-25,38.0,-1219.395,117815.0,116272.0,21.3,-4.05,-24.0,-2.65,0.36,6.048748,0.065,0.185,"['RSI=38.0 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -24.0%(強い下落)']"
600900.SS,26.97,HOLD,0,51.2,-0.011,26.95,26.61,50.8,-1.89,3.53,-3.19,0.29,17.61191,0.336,0.109,"['RSI=51.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
0066.HK,32.0,HOLD,-15,33.1,-0.396,34.81,34.36,12.3,-1.84,-14.76,7.1,0.15,17.934605,-0.286,-0.086,"['RSI=33.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=12.3%(買いシグナル)', '1ヶ月モメンタム -14.8%(強い下落)']"
2319.HK,15.78,SELL,-30,44.3,-0.006,16.04,16.15,36.5,-5.11,-2.29,2.94,0.09,10.746255,-0.159,-0.069,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']"
267250.KS,251500.0,HOLD,-15,43.8,-3904.796,275556.64,253536.72,5.6,-6.33,-13.79,27.06,0.28,11.268527,,0.098,"['RSI=43.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=5.6%(買いシグナル)', '1ヶ月モメンタム -13.8%(強い下落)']"
6618.HK,47.24,HOLD,0,31.9,0.082,51.43,58.46,15.5,-8.71,-16.98,-20.47,0.07,17.101614,0.298,0.28,"['RSI=31.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=15.5%(買いシグナル)', '1ヶ月モメンタム -17.0%(強い下落)']"
601318.SS,58.15,HOLD,0,29.9,-0.215,61.96,65.24,-13.1,-5.97,-9.84,-15.11,0.33,7.074209,0.46,0.355,"['RSI=29.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-13.1%(買いシグナル)']"
601901.SS,7.06,HOLD,0,23.3,-0.018,7.42,7.7,-5.3,-4.59,-8.19,-9.14,0.27,21.393938,1.122,0.991,"['RSI=23.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-5.3%(買いシグナル)']"
1308.HK,33.16,HOLD,-15,51.6,-0.159,33.73,30.77,31.1,-2.3,0.55,22.59,0.27,11.411962,-0.117,-0.006,"['RSI=51.6 中立', 'MACD デッドクロス(売りシグナル)']"
1816.HK,3.49,HOLD,20,64.4,0.01,3.29,3.2,89.6,4.18,7.38,19.11,0.94,14.493356,-0.103,-0.102,"['RSI=64.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=89.6%(売りシグナル)']"
071050.KS,216000.0,HOLD,-25,45.7,-2735.095,235760.24,213635.66,22.3,-7.49,-20.01,37.17,0.26,6.4071426,,0.744,"['RSI=45.7 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -20.0%(強い下落)']"
079550.KS,643000.0,HOLD,-5,50.8,-12799.072,665675.0,568220.0,44.6,-8.79,31.36,54.57,0.21,27.96927,0.377,0.417,"['RSI=50.8 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +31.4%(強い上昇)']"
2688.HK,64.7,HOLD,-20,35.2,-0.337,67.83,68.13,1.8,-3.5,-5.69,-8.23,0.24,8.866913,-0.045,0.02,"['RSI=35.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.8%(買いシグナル)']"
600030.SS,24.84,HOLD,-10,26.0,-0.08,26.28,27.34,3.8,-4.13,-10.1,-12.03,0.31,10.048583,0.432,0.179,"['RSI=26.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.8%(買いシグナル)', '1ヶ月モメンタム -10.1%(強い下落)']"
1339.HK,5.88,SELL,-30,32.6,-0.016,6.29,6.59,-8.0,-6.22,-12.37,-14.16,0.17,4.5195637,0.475,0.143,"['RSI=32.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-8.0%(買いシグナル)', '1ヶ月モメンタム -12.4%(強い下落)']"
003550.KS,88300.0,HOLD,-15,44.2,-715.882,95085.0,91814.0,18.1,-2.97,-11.26,8.08,0.33,8.680618,,-0.146,"['RSI=44.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.1%(買いシグナル)', '1ヶ月モメンタム -11.3%(強い下落)']"
247540.KS,191900.0,HOLD,-25,47.4,-1790.431,200400.0,191732.0,33.4,2.4,-10.33,24.45,0.6,,,,"['RSI=47.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']"
1658.HK,4.83,HOLD,-20,34.0,-0.0,4.95,5.05,13.0,-3.21,-5.85,-5.59,0.36,5.9380827,-0.148,0.04,"['RSI=34.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.0%(買いシグナル)']"
9626.HK,185.2,SELL,-30,31.0,-0.787,207.27,232.39,0.2,-9.57,-19.76,-4.54,0.26,16.925346,4.295,0.076,"['RSI=31.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.2%(買いシグナル)', '1ヶ月モメンタム -19.8%(強い下落)']"
2359.HK,104.5,SELL,-30,37.8,-0.584,111.13,114.56,15.2,-3.95,-14.13,3.36,0.14,16.082651,0.581,0.104,"['RSI=37.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=15.2%(買いシグナル)', '1ヶ月モメンタム -14.1%(強い下落)']"
3750.HK,683.0,HOLD,10,71.9,13.594,569.66,524.64,87.9,5.4,29.97,34.05,0.24,24.819143,0.501,0.366,"['RSI=71.9 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=87.9%(売りシグナル)', '1ヶ月モメンタム +30.0%(強い上昇)']"
0788.HK,10.92,HOLD,-20,42.2,-0.008,11.15,11.21,19.1,-4.38,-2.76,-8.24,0.18,9.351724,0.134,0.03,"['RSI=42.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.1%(買いシグナル)']"
2600.HK,10.59,HOLD,-10,29.2,-0.366,13.27,13.31,-10.4,-15.55,-19.83,-7.43,0.24,8.153768,0.891,-0.047,"['RSI=29.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-10.4%(買いシグナル)', '1ヶ月モメンタム -19.8%(強い下落)']"
2331.HK,21.02,HOLD,15,53.2,0.049,20.73,20.78,57.1,3.75,-6.16,9.54,0.23,13.9397335,0.129,0.031,"['RSI=53.2 中立', 'MACD ゴールデンクロス(買いシグナル)']"
9698.HK,40.4,HOLD,0,47.1,0.182,41.0,41.98,43.7,1.25,-7.17,16.43,0.19,-7460.074,,0.086,"['RSI=47.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
278470.KS,333500.0,BUY,40,56.2,2825.721,317450.0,282780.0,64.6,-4.44,12.1,37.24,0.51,22.358963,3.714,1.217,"['RSI=56.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +12.1%(強い上昇)']"
0267.HK,11.29,SELL,-30,37.7,-0.015,11.74,12.07,23.2,-1.14,-8.29,-5.44,0.13,4.617587,-0.232,,"['RSI=37.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']"
0358.HK,34.36,HOLD,-10,27.3,-0.661,40.98,43.65,0.3,-9.82,-24.02,-9.53,0.27,11.634799,0.347,0.141,"['RSI=27.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.3%(買いシグナル)', '1ヶ月モメンタム -24.0%(強い下落)']"
0688.HK,12.09,HOLD,-10,29.4,-0.14,13.39,13.67,0.7,-9.91,-14.86,-0.25,0.26,8.130792,-0.166,-0.043,"['RSI=29.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.7%(買いシグナル)', '1ヶ月モメンタム -14.9%(強い下落)']"
601899.SS,30.76,HOLD,-10,26.3,-0.748,36.64,37.67,-4.4,-11.86,-21.77,-0.68,0.48,9.136625,0.814,0.295,"['RSI=26.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.4%(買いシグナル)', '1ヶ月モメンタム -21.8%(強い下落)']"
3692.HK,31.24,HOLD,-20,30.6,-0.0,33.31,36.78,-3.3,-4.81,-9.76,-18.65,0.15,30.447405,0.148,0.143,"['RSI=30.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.3%(買いシグナル)']"
601138.SS,48.36,SELL,-30,30.7,-0.328,53.54,56.74,-4.9,-4.99,-12.68,-16.57,0.28,13.84404,0.586,0.73,"['RSI=30.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.9%(買いシグナル)', '1ヶ月モメンタム -12.7%(強い下落)']"
086280.KS,218500.0,SELL,-40,40.0,-2618.307,244725.0,247810.0,20.9,-4.59,-18.32,22.75,0.19,8.607242,0.025,-0.015,"['RSI=40.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.3%(強い下落)']"
000150.KS,1107000.0,HOLD,-15,52.9,-2600.917,1116200.0,968260.0,46.8,-0.27,-1.34,45.66,0.25,36.48425,,0.148,"['RSI=52.9 中立', 'MACD デッドクロス(売りシグナル)']"
2313.HK,52.75,HOLD,-10,29.0,-0.389,58.07,61.0,12.5,-5.97,-18.22,-14.37,0.11,9.8323,0.084,0.153,"['RSI=29.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.5%(買いシグナル)', '1ヶ月モメンタム -18.2%(強い下落)']"
0291.HK,24.4,SELL,-30,33.0,-0.196,26.23,26.34,0.3,-5.5,-10.56,-9.9,0.12,11.80529,0.23,0.008,"['RSI=33.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.3%(買いシグナル)', '1ヶ月モメンタム -10.6%(強い下落)']"
352820.KS,295500.0,SELL,-40,30.1,-4935.647,359788.2,362176.13,-14.1,-19.04,-26.3,-5.61,1.56,27.60846,,-0.014,"['RSI=30.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-14.1%(買いシグナル)', '1ヶ月モメンタム -26.3%(強い下落)', '出来高急増 1.6x(注目)']"
2382.HK,52.6,HOLD,10,32.0,0.017,55.99,59.44,1.9,-8.44,-9.39,-19.2,0.37,12.535384,0.525,0.042,"['RSI=32.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.9%(買いシグナル)']"
1336.HK,48.92,SELL,-30,30.2,-0.12,53.23,58.0,-3.2,-7.7,-14.18,-10.89,0.33,5.4838896,0.88,0.244,"['RSI=30.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.2%(買いシグナル)', '1ヶ月モメンタム -14.2%(強い下落)']"
1530.HK,21.48,HOLD,0,45.3,0.225,21.55,23.42,48.2,-5.79,-3.68,-17.76,0.14,10.913321,0.248,-0.008,"['RSI=45.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
1818.HK,27.34,SELL,-30,32.3,-0.543,32.14,34.28,1.7,-10.48,-19.96,-15.3,0.53,11.828017,0.311,0.578,"['RSI=32.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.7%(買いシグナル)', '1ヶ月モメンタム -20.0%(強い下落)']"
1928.HK,16.45,HOLD,-20,36.4,-0.05,17.22,17.94,11.1,-1.79,-9.12,-20.61,0.14,11.647239,-0.041,0.12,"['RSI=36.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.1%(買いシグナル)']"
601288.SS,6.62,HOLD,0,44.4,0.029,6.63,6.86,47.6,-2.07,2.16,-12.89,0.32,8.304273,0.158,0.056,"['RSI=44.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
1997.HK,23.44,HOLD,-10,27.2,-0.369,26.44,26.61,6.2,-4.95,-18.55,-5.64,0.19,10.726315,,-0.0,"['RSI=27.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.2%(買いシグナル)', '1ヶ月モメンタム -18.6%(強い下落)']"
1038.HK,63.55,HOLD,-5,45.3,-0.256,65.19,63.78,6.4,-0.86,-3.49,11.1,0.24,16.787653,0.03,-0.121,"['RSI=45.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=6.4%(買いシグナル)']"
1919.HK,15.12,HOLD,-15,48.4,-0.091,15.58,14.48,24.9,-5.97,3.92,10.36,0.36,11.110347,-0.646,-0.122,"['RSI=48.4 中立', 'MACD デッドクロス(売りシグナル)']"
3606.HK,56.15,HOLD,-10,28.9,-0.456,61.59,63.83,-4.0,-10.3,-13.68,-15.44,0.12,10.5335455,0.117,0.141,"['RSI=28.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.0%(買いシグナル)', '1ヶ月モメンタム -13.7%(強い下落)']"
003670.KS,191800.0,SELL,-40,41.3,-2036.211,211745.0,212380.0,24.3,-0.67,-14.94,0.37,0.32,156.48436,,-0.229,"['RSI=41.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.9%(強い下落)']"
0083.HK,11.24,HOLD,-25,40.6,-0.049,11.81,11.7,24.5,-3.02,-14.13,10.33,0.35,21.252056,-0.203,0.345,"['RSI=40.6 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -14.1%(強い下落)']"
0836.HK,18.69,HOLD,-15,50.3,-0.023,18.79,18.27,43.3,-1.42,2.41,6.31,0.14,6.098914,0.25,-0.045,"['RSI=50.3 中立', 'MACD デッドクロス(売りシグナル)']"
028300.KS,51700.0,HOLD,15,51.3,253.523,50705.0,53082.0,62.8,6.05,-3.36,12.39,0.67,,,,"['RSI=51.3 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0012.HK,30.48,HOLD,-15,38.6,-0.295,32.87,32.11,12.2,-4.27,-13.7,4.31,0.3,17.48308,-0.084,-0.188,"['RSI=38.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=12.2%(買いシグナル)', '1ヶ月モメンタム -13.7%(強い下落)']"
1208.HK,7.27,HOLD,-10,27.7,-0.196,9.13,9.64,6.9,-12.93,-29.14,-17.01,0.34,8.30939,0.195,0.328,"['RSI=27.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.9%(買いシグナル)', '1ヶ月モメンタム -29.1%(強い下落)']"
6030.HK,24.54,HOLD,-10,33.3,0.005,26.11,27.78,20.5,-5.54,-14.85,-11.34,0.12,8.406989,0.432,0.179,"['RSI=33.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.9%(強い下落)']"
6823.HK,11.98,HOLD,-5,40.1,-0.046,12.27,11.96,-18.9,-3.23,-2.36,2.48,0.51,16.638887,0.044,0.063,"['RSI=40.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-18.9%(買いシグナル)']"
0300.HK,80.9,SELL,-30,30.8,-0.511,86.56,87.15,2.4,-4.99,-12.3,-7.33,0.28,11.692266,0.0,0.101,"['RSI=30.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.4%(買いシグナル)', '1ヶ月モメンタム -12.3%(強い下落)']"
096770.KS,108800.0,HOLD,-15,43.7,-1653.724,120280.0,113902.0,17.1,-1.89,-15.26,2.84,0.19,18.638885,,,"['RSI=43.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=17.1%(買いシグナル)', '1ヶ月モメンタム -15.3%(強い下落)']"
005387.KS,254500.0,HOLD,-15,44.7,-1971.318,274527.97,268418.68,24.6,-4.86,-9.94,23.4,0.25,,,,"['RSI=44.7 中立', 'MACD デッドクロス(売りシグナル)']"
1898.HK,14.62,BUY,30,66.7,0.007,13.7,12.36,80.6,4.35,16.96,40.85,0.38,10.305783,-0.004,-0.238,"['RSI=66.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=80.6%(売りシグナル)', '1ヶ月モメンタム +17.0%(強い上昇)']"
0135.HK,8.36,HOLD,-15,51.4,-0.028,8.43,8.1,34.6,0.0,0.12,12.97,0.14,10.293792,-0.044,0.05,"['RSI=51.4 中立', 'MACD デッドクロス(売りシグナル)']"
9660.HK,7.43,HOLD,-10,41.8,0.002,7.69,8.38,34.0,0.13,-15.66,-18.53,0.16,-284.0214,,0.512,"['RSI=41.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -15.7%(強い下落)']"
688256.SS,1001.66,HOLD,-20,30.7,-5.954,1106.64,1213.28,-1.3,-7.25,-6.52,-22.17,0.21,12520.75,0.617,0.91,"['RSI=30.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.3%(買いシグナル)']"
688041.SS,211.97,SELL,-30,32.3,-3.248,239.03,247.68,-4.3,-6.66,-14.58,4.61,0.2,87.23045,0.463,0.615,"['RSI=32.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.3%(買いシグナル)', '1ヶ月モメンタム -14.6%(強い下落)']"
6881.HK,8.94,HOLD,-10,35.0,0.025,9.34,10.1,24.8,-2.61,-12.44,-13.96,0.23,5.6629806,0.872,0.628,"['RSI=35.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.4%(強い下落)']"
600999.SS,15.35,HOLD,0,26.2,-0.046,16.13,16.68,-5.8,-4.36,-8.58,-8.63,0.28,8.821839,-0.01,-0.007,"['RSI=26.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-5.8%(買いシグナル)']"
017670.KS,75200.0,HOLD,-15,48.7,-596.43,77925.0,71108.0,24.9,-5.65,-6.12,40.56,0.25,12.748593,-0.653,-0.041,"['RSI=48.7 中立', 'MACD デッドクロス(売りシグナル)']"
0966.HK,20.58,SELL,-30,34.6,-0.083,22.06,23.09,1.5,-5.68,-13.02,7.69,0.21,6.0688453,0.134,-0.116,"['RSI=34.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.5%(買いシグナル)', '1ヶ月モメンタム -13.0%(強い下落)']"
2259.HK,171.4,HOLD,-15,34.5,-5.521,206.33,202.09,12.2,-6.19,-26.18,12.84,0.4,16.646185,-0.418,0.423,"['RSI=34.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=12.2%(買いシグナル)', '1ヶ月モメンタム -26.2%(強い下落)']"
0019.HK,84.9,BUY,30,56.7,0.166,83.56,78.55,61.4,-3.19,3.54,33.28,0.45,8.99944,,0.054,"['RSI=56.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
3908.HK,17.6,HOLD,-10,27.6,-0.072,19.06,20.56,11.0,-5.02,-16.27,-14.31,0.18,7.5936003,2.461,0.491,"['RSI=27.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.0%(買いシグナル)', '1ヶ月モメンタム -16.3%(強い下落)']"
2333.HK,12.69,HOLD,0,45.1,0.036,12.82,13.24,39.4,-4.15,-4.94,-13.38,0.12,5.568643,-0.429,0.155,"['RSI=45.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
259960.KS,235000.0,HOLD,0,48.4,497.357,236817.16,240320.4,46.8,1.08,-8.67,-4.05,0.28,9.555738,,0.489,"['RSI=48.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
6886.HK,15.69,HOLD,-10,32.7,0.049,16.32,17.58,21.1,-3.92,-11.05,-19.21,0.13,6.894952,-0.267,-0.071,"['RSI=32.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.1%(強い下落)']"
600406.SS,27.49,HOLD,-15,47.1,-0.402,28.64,26.47,28.7,-2.1,2.35,20.04,0.2,23.267426,0.091,0.167,"['RSI=47.1 中立', 'MACD デッドクロス(売りシグナル)']"
3808.HK,37.68,HOLD,-25,49.8,-0.383,38.63,36.51,38.8,3.57,-13.5,36.23,0.41,11.673276,0.044,0.042,"['RSI=49.8 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -13.5%(強い下落)']"
0902.HK,5.71,HOLD,-5,42.5,-0.044,5.99,5.8,14.8,-3.87,1.06,-6.85,0.15,7.094393,0.85,-0.071,"['RSI=42.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.8%(買いシグナル)']"
