ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals
066570.KS,110700.0,HOLD,-25,45.5,-1453.06,121530.0,110432.0,25.3,-3.32,-16.52,17.39,0.13,9.092771,,0.048,"['RSI=45.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -16.5%(強い下落)']"
9926.HK,115.6,HOLD,15,55.9,1.449,108.94,111.11,74.7,-0.86,5.47,-1.37,0.85,98.342705,,0.377,"['RSI=55.9 中立', 'MACD ゴールデンクロス(買いシグナル)']"
000720.KS,156100.0,HOLD,10,56.3,-894.796,154080.0,124314.0,54.5,-3.04,15.29,124.93,0.19,23.383442,,0.112,"['RSI=56.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +15.3%(強い上昇)']"
0998.HK,7.37,BUY,40,56.5,0.038,7.2,7.19,74.5,3.22,-1.47,6.66,1.89,4.962904,0.103,0.035,"['RSI=56.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '出来高急増 1.9x(注目)']"
0027.HK,35.78,SELL,-50,32.2,-0.266,38.67,40.21,21.7,-2.08,-18.31,-7.69,1.66,12.774966,0.242,0.181,"['RSI=32.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.3%(強い下落)', '出来高急増 1.7x(注目)']"
600036.SS,39.75,BUY,30,55.9,0.095,39.25,39.24,76.0,-0.4,2.69,-1.78,0.85,6.381544,0.028,0.546,"['RSI=55.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
1171.HK,16.81,HOLD,10,73.9,0.087,14.96,13.02,91.5,3.64,21.99,68.27,1.22,12.149245,-0.645,-0.019,"['RSI=73.9 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=91.5%(売りシグナル)', '1ヶ月モメンタム +22.0%(強い上昇)']"
6690.HK,24.36,SELL,-30,33.0,-0.086,25.57,26.11,19.6,-2.56,-12.44,-7.24,0.9,9.074857,0.136,0.095,"['RSI=33.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.6%(買いシグナル)', '1ヶ月モメンタム -12.4%(強い下落)']"
272210.KS,127000.0,HOLD,-5,49.1,-3330.918,135805.0,110878.0,37.3,-8.57,14.11,133.89,0.11,68.09651,-0.967,0.498,"['RSI=49.1 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +14.1%(強い上昇)']"
015760.KS,46000.0,SELL,-40,38.0,-124.969,51490.0,55893.0,28.8,-4.56,-26.63,-3.63,0.21,2.5560956,0.303,0.007,"['RSI=38.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -26.6%(強い下落)']"
2338.HK,26.78,HOLD,-15,40.5,-0.693,30.48,27.65,6.9,-3.46,-15.84,36.49,1.3,14.31784,0.314,0.161,"['RSI=40.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=6.9%(買いシグナル)', '1ヶ月モメンタム -15.8%(強い下落)']"
034730.KS,341000.0,HOLD,-25,48.7,-3136.89,360400.0,331180.0,32.3,0.29,-10.03,36.4,0.13,5.2915907,,0.012,"['RSI=48.7 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -10.0%(強い下落)']"
9901.HK,44.62,HOLD,25,53.2,0.374,43.29,44.92,67.1,5.53,-6.77,3.24,1.62,13.977867,0.459,0.147,"['RSI=53.2 中立', 'MACD ゴールデンクロス(買いシグナル)', '出来高急増 1.6x(注目)']"
1177.HK,5.98,HOLD,-10,43.0,0.019,6.1,6.44,37.6,-1.81,-12.57,-8.98,0.66,20.31294,0.147,0.107,"['RSI=43.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.6%(強い下落)']"
138040.KS,106100.0,HOLD,-15,37.5,-1257.685,117785.0,116260.0,19.9,-4.59,-24.43,-3.19,0.18,6.0147347,0.065,0.185,"['RSI=37.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=19.9%(買いシグナル)', '1ヶ月モメンタム -24.4%(強い下落)']"
3328.HK,6.92,BUY,30,57.3,0.009,6.84,6.76,70.7,1.32,-2.26,6.3,1.38,5.8145227,-0.18,0.082,"['RSI=57.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
0066.HK,32.82,HOLD,-15,37.4,-0.404,35.05,34.32,19.0,2.05,-11.01,9.33,1.13,18.39418,-0.286,-0.086,"['RSI=37.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=19.0%(買いシグナル)', '1ヶ月モメンタム -11.0%(強い下落)']"
600900.SS,27.18,BUY,30,57.6,0.021,26.91,26.61,62.6,-0.66,4.54,-1.87,0.75,17.749044,0.336,0.109,"['RSI=57.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
6618.HK,49.0,HOLD,-10,35.5,0.207,51.98,58.74,26.8,-4.76,-15.74,-14.78,0.75,17.738762,0.298,0.28,"['RSI=35.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -15.7%(強い下落)']"
267250.KS,251500.0,HOLD,-15,43.8,-3904.796,275556.64,253536.72,5.6,-6.33,-13.79,27.06,0.16,11.268527,,0.098,"['RSI=43.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=5.6%(買いシグナル)', '1ヶ月モメンタム -13.8%(強い下落)']"
2319.HK,16.21,HOLD,15,49.9,0.036,16.07,16.15,57.5,-3.11,-0.86,5.67,0.51,11.039087,-0.159,-0.069,"['RSI=49.9 中立', 'MACD ゴールデンクロス(買いシグナル)']"
601318.SS,59.74,HOLD,-20,34.5,-0.095,62.32,65.45,4.3,-1.22,-8.5,-12.21,0.84,7.2676396,0.46,0.355,"['RSI=34.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.3%(買いシグナル)']"
1308.HK,34.84,HOLD,-20,64.0,-0.044,33.69,30.63,86.5,4.94,7.27,29.64,2.11,11.99013,-0.117,-0.006,"['RSI=64.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=86.5%(売りシグナル)', '出来高急増 2.1x(注目)']"
071050.KS,216500.0,HOLD,-25,45.9,-2703.186,235785.24,213645.66,23.0,-7.28,-19.82,37.49,0.11,6.421974,,0.744,"['RSI=45.9 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -19.8%(強い下落)']"
601901.SS,7.19,HOLD,0,27.7,-0.006,7.45,7.71,5.8,-2.57,-5.89,-8.52,0.95,21.787878,1.122,0.991,"['RSI=27.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.8%(買いシグナル)']"
1816.HK,3.42,BUY,30,60.8,0.005,3.28,3.18,80.0,0.59,4.59,16.72,1.88,14.202659,-0.103,-0.102,"['RSI=60.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=80.0%(売りシグナル)', '出来高急増 1.9x(注目)']"
079550.KS,639000.0,HOLD,-5,50.3,-13054.342,665475.0,568140.0,43.7,-9.36,30.54,53.61,0.13,27.795279,0.377,0.417,"['RSI=50.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +30.5%(強い上昇)']"
2688.HK,65.8,HOLD,-20,39.3,-0.274,68.04,68.21,11.9,-1.86,-4.64,-4.22,1.01,9.017665,-0.045,0.02,"['RSI=39.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.9%(買いシグナル)']"
600030.SS,25.3,HOLD,0,29.8,-0.052,26.42,27.41,13.0,-0.78,-8.4,-11.76,0.91,10.242914,0.432,0.179,"['RSI=29.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.0%(買いシグナル)']"
1339.HK,6.16,HOLD,-10,40.3,0.001,6.35,6.62,28.3,-0.16,-12.13,-10.85,1.11,4.7267423,0.475,0.143,"['RSI=40.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.1%(強い下落)']"
003550.KS,88400.0,HOLD,-15,44.3,-709.501,95090.0,91816.0,18.5,-2.86,-11.16,8.2,0.17,8.69045,,-0.146,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.5%(買いシグナル)', '1ヶ月モメンタム -11.2%(強い下落)']"
247540.KS,191900.0,HOLD,-25,47.4,-1790.431,200400.0,191732.0,33.4,2.4,-10.33,24.45,0.6,,,,"['RSI=47.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']"
1658.HK,4.94,HOLD,0,43.2,0.007,4.96,5.05,43.3,-1.2,-4.08,-4.35,1.27,6.073319,-0.148,0.04,"['RSI=43.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
3750.HK,698.0,HOLD,20,76.3,14.786,562.64,521.1,98.2,4.18,28.66,38.22,1.88,25.36422,0.501,0.366,"['RSI=76.3 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=98.2%(売りシグナル)', '1ヶ月モメンタム +28.7%(強い上昇)', '出来高急増 1.9x(注目)']"
9626.HK,195.3,SELL,-30,35.7,-0.143,209.75,232.9,18.4,-3.7,-16.82,1.3,0.66,17.848383,4.295,0.076,"['RSI=35.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.4%(買いシグナル)', '1ヶ月モメンタム -16.8%(強い下落)']"
2359.HK,107.0,SELL,-40,41.2,-0.499,112.27,114.69,26.8,-0.37,-15.95,3.08,0.71,16.467403,0.581,0.104,"['RSI=41.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -15.9%(強い下落)']"
2331.HK,21.44,HOLD,-10,56.8,-0.006,20.82,20.75,63.9,9.61,-6.05,12.84,2.56,14.312753,0.129,0.031,"['RSI=56.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '出来高急増 2.6x(注目)']"
0788.HK,11.08,HOLD,-10,46.5,0.012,11.17,11.22,38.1,-1.6,-1.07,-6.58,2.17,9.488745,0.134,0.03,"['RSI=46.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '出来高急増 2.2x(注目)']"
2600.HK,11.16,HOLD,-15,32.3,-0.315,13.41,13.36,-11.1,-13.76,-17.27,-1.5,1.17,8.592639,0.891,-0.047,"['RSI=32.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-11.1%(買いシグナル)', '1ヶ月モメンタム -17.3%(強い下落)']"
278470.KS,337000.0,BUY,40,57.3,3049.083,317625.0,282850.0,67.5,-3.44,13.28,38.68,0.22,22.593615,3.714,1.217,"['RSI=57.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +13.3%(強い上昇)']"
0688.HK,12.38,SELL,-30,32.3,-0.119,13.51,13.68,4.6,-5.13,-13.73,2.91,1.32,8.325824,-0.166,-0.043,"['RSI=32.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.6%(買いシグナル)', '1ヶ月モメンタム -13.7%(強い下落)']"
9698.HK,42.8,HOLD,15,53.0,0.379,41.17,41.92,66.5,2.2,-2.37,27.08,0.97,-7903.2466,,0.086,"['RSI=53.0 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0267.HK,11.51,SELL,-30,42.1,-0.013,11.79,12.09,33.5,0.44,-7.25,-3.68,1.07,4.7075667,-0.232,,"['RSI=42.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']"
601899.SS,31.65,HOLD,-10,28.4,-0.68,36.99,37.74,-6.8,-8.92,-16.23,2.53,1.29,9.400981,0.814,0.295,"['RSI=28.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.8%(買いシグナル)', '1ヶ月モメンタム -16.2%(強い下落)']"
0358.HK,36.12,SELL,-30,30.9,-0.57,41.56,43.85,6.5,-6.28,-21.27,-0.28,0.86,12.237884,0.347,0.141,"['RSI=30.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.5%(買いシグナル)', '1ヶ月モメンタム -21.3%(強い下落)']"
3692.HK,32.22,HOLD,-10,34.8,0.066,33.6,36.96,20.0,-0.56,-12.92,-16.31,0.68,31.402542,0.148,0.143,"['RSI=34.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.9%(強い下落)']"
086280.KS,218500.0,SELL,-40,40.0,-2618.307,244725.0,247810.0,20.9,-4.59,-18.32,22.75,0.09,8.607242,0.025,-0.015,"['RSI=40.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.3%(強い下落)']"
601138.SS,50.3,HOLD,-20,35.2,-0.214,53.86,57.0,6.5,-4.55,-8.13,-17.76,1.2,14.399405,0.586,0.73,"['RSI=35.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.5%(買いシグナル)']"
2313.HK,54.25,SELL,-30,32.5,-0.358,58.73,61.21,20.0,-2.69,-17.93,-10.99,0.6,10.111892,0.084,0.153,"['RSI=32.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=20.0%(買いシグナル)', '1ヶ月モメンタム -17.9%(強い下落)']"
000150.KS,1099000.0,HOLD,-15,52.3,-3111.459,1115800.0,968100.0,44.2,-0.99,-2.05,44.61,0.14,36.22059,,0.148,"['RSI=52.3 中立', 'MACD デッドクロス(売りシグナル)']"
0291.HK,24.96,HOLD,-20,37.0,-0.168,26.34,26.39,8.0,-2.19,-6.66,-8.84,0.68,12.076231,0.23,0.008,"['RSI=37.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.0%(買いシグナル)']"
1336.HK,51.45,HOLD,-20,36.6,0.039,53.81,58.27,24.8,-0.39,-14.96,-5.42,1.52,5.767501,0.88,0.244,"['RSI=36.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -15.0%(強い下落)', '出来高急増 1.5x(注目)']"
352820.KS,296250.0,SELL,-30,30.2,-4887.784,359825.7,362191.13,-13.6,-18.84,-26.11,-5.37,1.16,27.678532,,-0.014,"['RSI=30.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-13.6%(買いシグナル)', '1ヶ月モメンタム -26.1%(強い下落)']"
2382.HK,54.45,HOLD,0,37.3,0.245,56.3,59.72,22.5,-5.06,-7.48,-16.23,1.3,12.976268,0.525,0.042,"['RSI=37.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
1530.HK,22.1,HOLD,15,48.4,0.308,21.67,23.55,59.5,0.64,-7.53,-15.52,0.91,11.228323,0.248,-0.008,"['RSI=48.4 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1818.HK,27.88,SELL,-40,33.6,-0.512,32.43,34.41,-0.9,-8.89,-15.57,-8.41,1.53,12.061635,0.311,0.578,"['RSI=33.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.9%(買いシグナル)', '1ヶ月モメンタム -15.6%(強い下落)', '出来高急増 1.5x(注目)']"
601288.SS,6.76,HOLD,15,51.9,0.042,6.63,6.88,77.8,1.65,3.84,-9.26,0.99,8.479892,0.158,0.056,"['RSI=51.9 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1928.HK,16.63,SELL,-30,38.3,-0.054,17.33,18.0,18.8,-0.42,-11.31,-18.96,1.22,11.774685,-0.041,0.12,"['RSI=38.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.8%(買いシグナル)', '1ヶ月モメンタム -11.3%(強い下落)']"
1997.HK,24.28,HOLD,-15,31.4,-0.356,26.71,26.63,12.9,-2.25,-15.4,-2.18,1.2,11.110704,,-0.0,"['RSI=31.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=12.9%(買いシグナル)', '1ヶ月モメンタム -15.4%(強い下落)']"
1038.HK,64.95,HOLD,-25,51.8,-0.182,65.24,63.69,41.6,1.48,0.54,14.55,1.65,17.157484,0.03,-0.121,"['RSI=51.8 中立', 'MACD デッドクロス(売りシグナル)', '出来高急増 1.7x(注目)']"
1919.HK,15.59,HOLD,-10,54.5,-0.034,15.55,14.45,52.0,-2.44,6.78,15.23,1.66,11.835969,-0.646,-0.122,"['RSI=54.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '出来高急増 1.7x(注目)']"
003670.KS,189400.0,SELL,-40,40.4,-2189.374,211625.0,212332.0,21.6,-1.92,-16.01,-0.89,0.17,154.52626,,-0.229,"['RSI=40.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -16.0%(強い下落)']"
3606.HK,57.85,SELL,-30,32.8,-0.327,62.02,64.07,4.4,-6.62,-10.93,-12.61,1.34,10.852459,0.117,0.141,"['RSI=32.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.4%(買いシグナル)', '1ヶ月モメンタム -10.9%(強い下落)']"
0083.HK,11.59,HOLD,-25,46.9,-0.034,11.89,11.68,37.2,1.4,-9.13,13.54,1.88,21.913818,-0.203,0.345,"['RSI=46.9 中立', 'MACD デッドクロス(売りシグナル)', '出来高急増 1.9x(注目)']"
0836.HK,19.18,BUY,30,58.6,0.017,18.77,18.25,75.4,1.16,4.81,8.79,1.09,6.2588105,0.25,-0.045,"['RSI=58.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
028300.KS,51700.0,HOLD,15,51.3,253.523,50705.0,53082.0,62.8,6.05,-3.36,12.39,0.67,,,,"['RSI=51.3 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1208.HK,7.56,HOLD,-20,29.8,-0.181,9.29,9.68,7.9,-8.92,-27.66,-10.11,2.13,8.640851,0.195,0.328,"['RSI=29.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.9%(買いシグナル)', '1ヶ月モメンタム -27.7%(強い下落)', '出来高急増 2.1x(注目)']"
0012.HK,31.16,HOLD,-15,42.1,-0.261,33.08,32.08,18.5,0.19,-9.94,6.42,2.3,17.873121,-0.084,-0.188,"['RSI=42.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.5%(買いシグナル)', '出来高急増 2.3x(注目)']"
6823.HK,12.16,HOLD,-15,49.0,-0.028,12.28,11.95,15.1,-2.33,-0.16,2.62,1.5,16.888887,0.044,0.063,"['RSI=49.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=15.1%(買いシグナル)', '出来高急増 1.5x(注目)']"
6030.HK,25.48,HOLD,-10,39.3,0.048,26.37,27.89,35.1,1.76,-14.21,-8.34,0.83,8.729017,0.432,0.179,"['RSI=39.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.2%(強い下落)']"
0300.HK,83.7,SELL,-40,37.8,-0.338,87.19,87.29,21.3,-1.93,-10.48,-4.01,1.07,12.096942,0.0,0.101,"['RSI=37.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -10.5%(強い下落)']"
005387.KS,254500.0,HOLD,-15,44.7,-1971.318,274527.97,268418.68,24.6,-4.86,-9.94,23.4,0.13,,,,"['RSI=44.7 中立', 'MACD デッドクロス(売りシグナル)']"
096770.KS,107800.0,HOLD,-15,43.1,-1717.542,120230.0,113882.0,14.6,-2.8,-16.04,1.89,0.11,18.467573,,,"['RSI=43.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.6%(買いシグナル)', '1ヶ月モメンタム -16.0%(強い下落)']"
1898.HK,14.52,BUY,40,65.8,0.009,13.58,12.29,79.9,2.33,18.82,40.29,0.69,10.235292,-0.004,-0.238,"['RSI=65.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +18.8%(強い上昇)']"
0135.HK,8.51,HOLD,0,58.4,-0.022,8.42,8.08,69.8,1.07,2.53,14.84,0.99,10.478489,-0.044,0.05,"['RSI=58.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
688256.SS,1025.0,HOLD,-20,33.1,-3.809,1112.59,1220.36,1.5,-5.96,-8.54,-22.09,1.35,12812.5,0.617,0.91,"['RSI=33.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.5%(買いシグナル)']"
9660.HK,7.34,SELL,-50,39.8,-0.011,7.77,8.42,28.1,-3.93,-18.35,-19.52,1.65,-280.58105,,0.512,"['RSI=39.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.4%(強い下落)', '出来高急増 1.7x(注目)']"
688041.SS,216.42,SELL,-30,34.2,-2.863,241.38,247.93,-4.1,-7.45,-16.46,4.54,0.97,89.06172,0.463,0.615,"['RSI=34.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.1%(買いシグナル)', '1ヶ月モメンタム -16.5%(強い下落)']"
6881.HK,9.28,HOLD,-10,41.6,0.036,9.43,10.15,42.4,2.77,-14.47,-10.42,1.34,5.878351,0.872,0.628,"['RSI=41.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.5%(強い下落)']"
600999.SS,15.68,HOLD,-20,31.4,-0.022,16.21,16.71,10.3,-1.32,-6.72,-7.22,0.79,9.011495,-0.01,-0.007,"['RSI=31.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.3%(買いシグナル)']"
017670.KS,75000.0,HOLD,-15,48.4,-609.193,77915.0,71104.0,23.2,-5.9,-6.37,40.19,0.16,12.714687,-0.653,-0.041,"['RSI=48.4 中立', 'MACD デッドクロス(売りシグナル)']"
0966.HK,21.66,SELL,-40,42.3,-0.029,22.27,23.11,32.8,1.03,-12.52,13.64,1.0,6.3873267,0.134,-0.116,"['RSI=42.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']"
0019.HK,88.5,HOLD,-10,70.7,0.452,83.39,78.15,93.2,2.79,8.39,37.21,1.52,9.3810425,,0.054,"['RSI=70.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=93.2%(売りシグナル)', '出来高急増 1.5x(注目)']"
2259.HK,176.1,HOLD,-25,36.3,-5.91,209.2,201.61,12.6,-2.98,-23.03,20.53,3.24,17.102646,-0.418,0.423,"['RSI=36.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=12.6%(買いシグナル)', '1ヶ月モメンタム -23.0%(強い下落)', '出来高急増 3.2x(注目)']"
3908.HK,18.13,SELL,-40,31.6,-0.055,19.28,20.66,23.5,-0.17,-17.96,-10.87,0.56,7.822271,2.461,0.491,"['RSI=31.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.0%(強い下落)']"
2333.HK,12.87,HOLD,15,48.0,0.05,12.85,13.27,51.8,-2.28,-3.23,-11.0,1.07,5.647631,-0.429,0.155,"['RSI=48.0 中立', 'MACD ゴールデンクロス(買いシグナル)']"
259960.KS,233500.0,HOLD,0,47.6,401.631,236742.16,240290.4,44.3,0.43,-9.26,-4.66,0.16,9.494744,,0.489,"['RSI=47.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
600406.SS,27.4,HOLD,-15,46.3,-0.377,28.58,26.37,29.6,-4.53,4.86,18.82,0.7,23.19125,0.091,0.167,"['RSI=46.3 中立', 'MACD デッドクロス(売りシグナル)']"
3808.HK,37.94,SELL,-35,50.9,-0.513,38.9,36.33,39.7,3.38,-11.69,39.28,2.66,11.753823,0.044,0.042,"['RSI=50.9 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -11.7%(強い下落)', '出来高急増 2.7x(注目)']"
6886.HK,16.12,HOLD,-10,38.2,0.069,16.44,17.68,37.7,0.5,-11.43,-16.91,1.21,7.0839157,-0.267,-0.071,"['RSI=38.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.4%(強い下落)']"
0902.HK,5.9,HOLD,-15,49.2,-0.029,5.98,5.8,39.9,-1.99,4.98,-4.38,1.08,7.330458,0.85,-0.071,"['RSI=49.2 中立', 'MACD デッドクロス(売りシグナル)']"
0241.HK,4.87,HOLD,-10,29.7,-0.001,5.28,5.96,18.7,-4.88,-20.42,-6.88,0.96,23.399832,0.636,0.17,"['RSI=29.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.7%(買いシグナル)', '1ヶ月モメンタム -20.4%(強い下落)']"
1787.HK,32.6,HOLD,-10,29.6,-0.84,39.24,40.96,-5.3,-10.44,-21.26,-4.96,1.2,13.441067,,0.272,"['RSI=29.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-5.3%(買いシグナル)', '1ヶ月モメンタム -21.3%(強い下落)']"
