ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals
1093.HK,8.33,SELL,-30,35.8,-0.064,9.2,9.61,0.8,-8.56,-17.2,0.97,0.39,13.875702,0.303,0.034,"['RSI=35.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.8%(買いシグナル)', '1ヶ月モメンタム -17.2%(強い下落)']"
0288.HK,9.06,HOLD,-15,37.1,-0.082,9.7,9.38,-10.5,-5.33,-12.8,1.8,0.42,9.305275,0.005,0.089,"['RSI=37.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-10.5%(買いシグナル)', '1ヶ月モメンタム -12.8%(強い下落)']"
3993.HK,16.28,HOLD,-10,25.2,-0.537,20.89,21.79,5.9,-12.14,-31.42,-14.76,0.46,10.360687,0.842,-0.024,"['RSI=25.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.9%(買いシグナル)', '1ヶ月モメンタム -31.4%(強い下落)']"
066570.KS,110300.0,HOLD,-25,45.2,-1478.588,121510.0,110424.0,24.4,-3.67,-16.82,16.97,0.29,9.059916,,0.048,"['RSI=45.2 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -16.8%(強い下落)']"
9926.HK,112.0,HOLD,15,51.5,0.931,109.06,110.77,60.8,-4.68,7.49,-2.78,0.36,95.28013,,0.377,"['RSI=51.5 中立', 'MACD ゴールデンクロス(買いシグナル)']"
000720.KS,154800.0,HOLD,10,55.5,-977.759,154015.0,124288.0,51.8,-3.85,14.33,123.05,0.41,23.173859,,0.112,"['RSI=55.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +14.3%(強い上昇)']"
0027.HK,34.52,HOLD,-10,27.8,-0.294,38.21,40.14,11.9,-5.73,-19.38,-11.49,0.34,12.332234,0.242,0.181,"['RSI=27.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.9%(買いシグナル)', '1ヶ月モメンタム -19.4%(強い下落)']"
0998.HK,7.21,HOLD,15,49.5,0.025,7.19,7.2,53.7,-2.3,-2.44,4.34,0.55,4.855161,0.103,0.035,"['RSI=49.5 中立', 'MACD ゴールデンクロス(買いシグナル)']"
600036.SS,38.93,HOLD,15,44.1,0.022,39.26,39.2,32.8,-2.97,-0.03,-5.74,0.61,6.2499,0.028,0.546,"['RSI=44.1 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1171.HK,16.57,HOLD,10,70.2,0.063,15.09,13.14,82.5,5.41,20.95,67.54,0.43,11.975788,-0.645,-0.019,"['RSI=70.2 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=82.5%(売りシグナル)', '1ヶ月モメンタム +20.9%(強い上昇)']"
6690.HK,23.08,HOLD,-10,24.3,-0.167,25.34,26.06,-6.6,-7.9,-15.7,-10.82,0.55,8.598017,0.136,0.095,"['RSI=24.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.6%(買いシグナル)', '1ヶ月モメンタム -15.7%(強い下落)']"
015760.KS,46100.0,SELL,-40,38.1,-118.587,51495.0,55895.0,29.1,-4.36,-26.48,-3.42,0.43,2.5616522,0.303,0.007,"['RSI=38.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -26.5%(強い下落)']"
272210.KS,126200.0,HOLD,-5,48.7,-3381.972,135765.0,110862.0,36.2,-9.14,13.39,132.41,0.22,67.66756,-0.967,0.498,"['RSI=48.7 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +13.4%(強い上昇)']"
2338.HK,25.58,HOLD,-15,36.7,-0.749,30.17,27.77,1.6,-8.51,-25.07,29.72,0.2,13.676263,0.314,0.161,"['RSI=36.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=1.6%(買いシグナル)', '1ヶ月モメンタム -25.1%(強い下落)']"
034730.KS,333500.0,HOLD,-25,46.9,-3615.522,360025.0,331030.0,26.1,-1.91,-12.01,33.4,0.33,5.1752067,,0.012,"['RSI=46.9 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -12.0%(強い下落)']"
3328.HK,6.67,HOLD,-5,41.6,-0.005,6.81,6.76,10.5,-2.63,-4.44,3.25,0.74,5.6044607,-0.18,0.082,"['RSI=41.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=10.5%(買いシグナル)']"
9901.HK,42.88,HOLD,0,46.1,0.286,43.04,44.88,47.6,0.8,-8.65,-0.92,0.42,13.432787,0.459,0.147,"['RSI=46.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
1177.HK,5.7,SELL,-30,36.5,-0.003,6.04,6.42,5.3,-5.79,-10.8,-12.84,0.36,19.361832,0.147,0.107,"['RSI=36.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.3%(買いシグナル)', '1ヶ月モメンタム -10.8%(強い下落)']"
138040.KS,106000.0,HOLD,-15,37.4,-1264.067,117780.0,116258.0,19.7,-4.68,-24.5,-3.28,0.45,6.0090656,0.065,0.185,"['RSI=37.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=19.7%(買いシグナル)', '1ヶ月モメンタム -24.5%(強い下落)']"
600900.SS,27.01,HOLD,0,52.3,-0.008,26.96,26.61,52.7,-1.75,3.69,-3.04,0.64,17.638031,0.336,0.109,"['RSI=52.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
0066.HK,31.64,HOLD,-15,31.5,-0.419,34.79,34.35,8.4,-2.94,-15.72,5.89,0.36,17.732841,-0.286,-0.086,"['RSI=31.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.4%(買いシグナル)', '1ヶ月モメンタム -15.7%(強い下落)']"
2319.HK,15.61,SELL,-30,42.5,-0.017,16.03,16.15,28.3,-6.13,-3.34,1.83,0.27,10.630485,-0.159,-0.069,"['RSI=42.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']"
267250.KS,244000.0,HOLD,-15,41.0,-4383.428,275181.64,253386.72,-4.6,-9.12,-16.36,23.27,0.37,10.9324875,,0.098,"['RSI=41.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-4.6%(買いシグナル)', '1ヶ月モメンタム -16.4%(強い下落)']"
6618.HK,46.88,HOLD,0,31.2,0.059,51.41,58.45,13.0,-9.41,-17.61,-21.08,0.16,16.971289,0.298,0.28,"['RSI=31.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.0%(買いシグナル)', '1ヶ月モメンタム -17.6%(強い下落)']"
1308.HK,32.88,HOLD,-15,50.0,-0.177,33.71,30.76,22.7,-3.12,-0.3,21.55,0.5,11.3156,-0.117,-0.006,"['RSI=50.0 中立', 'MACD デッドクロス(売りシグナル)']"
601318.SS,57.95,HOLD,-10,29.4,-0.228,61.95,65.24,-15.1,-6.29,-10.16,-15.4,0.81,7.049878,0.46,0.355,"['RSI=29.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-15.1%(買いシグナル)', '1ヶ月モメンタム -10.2%(強い下落)']"
601901.SS,7.03,HOLD,0,22.5,-0.02,7.42,7.7,-8.4,-5.0,-8.58,-9.52,0.53,21.30303,1.122,0.991,"['RSI=22.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-8.4%(買いシグナル)']"
1816.HK,3.55,BUY,30,66.9,0.014,3.29,3.2,98.7,5.97,9.23,21.16,2.55,14.742525,-0.103,-0.102,"['RSI=66.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=98.7%(売りシグナル)', '出来高急増 2.6x(注目)']"
071050.KS,211500.0,HOLD,-15,44.3,-3022.275,235535.24,213545.66,16.9,-9.42,-21.67,34.32,0.37,6.2736607,,0.744,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=16.9%(買いシグナル)', '1ヶ月モメンタム -21.7%(強い下落)']"
2688.HK,64.65,HOLD,-20,35.0,-0.34,67.82,68.13,1.3,-3.58,-5.76,-8.3,0.39,8.860062,-0.045,0.02,"['RSI=35.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.3%(買いシグナル)']"
079550.KS,645000.0,HOLD,-5,51.0,-12671.436,665775.0,568260.0,45.0,-8.51,31.77,55.05,0.25,28.056267,0.377,0.417,"['RSI=51.0 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +31.8%(強い上昇)']"
600030.SS,24.6,HOLD,-10,24.4,-0.096,26.27,27.33,-1.9,-5.06,-10.97,-12.88,0.72,9.959515,0.432,0.179,"['RSI=24.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.9%(買いシグナル)', '1ヶ月モメンタム -11.0%(強い下落)']"
1339.HK,5.86,SELL,-30,32.2,-0.017,6.29,6.59,-9.9,-6.54,-12.67,-14.45,0.39,4.496544,0.475,0.143,"['RSI=32.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-9.9%(買いシグナル)', '1ヶ月モメンタム -12.7%(強い下落)']"
003550.KS,86700.0,HOLD,-15,42.7,-817.991,95005.0,91782.0,11.8,-4.73,-12.86,6.12,0.45,8.523326,,-0.146,"['RSI=42.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.8%(買いシグナル)', '1ヶ月モメンタム -12.9%(強い下落)']"
247540.KS,191900.0,HOLD,-25,47.4,-1790.431,200400.0,191732.0,33.4,2.4,-10.33,24.45,0.6,,,,"['RSI=47.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']"
1658.HK,4.82,HOLD,-20,33.3,-0.001,4.95,5.05,10.4,-3.41,-6.04,-5.79,0.53,5.925789,-0.148,0.04,"['RSI=33.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.4%(買いシグナル)']"
9626.HK,184.9,SELL,-30,30.9,-0.806,207.25,232.38,-0.3,-9.72,-19.89,-4.69,0.49,16.89793,4.295,0.076,"['RSI=30.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.3%(買いシグナル)', '1ヶ月モメンタム -19.9%(強い下落)']"
3750.HK,682.0,HOLD,10,71.6,13.53,569.61,524.62,87.6,5.25,29.78,33.86,0.39,24.782804,0.501,0.366,"['RSI=71.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=87.6%(売りシグナル)', '1ヶ月モメンタム +29.8%(強い上昇)']"
2359.HK,103.5,SELL,-30,36.6,-0.648,111.08,114.54,10.9,-4.87,-14.95,2.37,0.39,15.92875,0.581,0.104,"['RSI=36.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.9%(買いシグナル)', '1ヶ月モメンタム -15.0%(強い下落)']"
2331.HK,21.18,HOLD,15,54.6,0.059,20.74,20.78,60.8,4.54,-5.45,10.37,0.54,14.04584,0.129,0.031,"['RSI=54.6 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0788.HK,10.79,HOLD,-20,39.3,-0.017,11.15,11.2,5.0,-5.52,-3.92,-9.33,0.58,9.240394,0.134,0.03,"['RSI=39.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.0%(買いシグナル)']"
2600.HK,10.54,HOLD,-10,29.0,-0.369,13.26,13.3,-11.2,-15.95,-20.21,-7.87,0.62,8.12297,0.891,-0.047,"['RSI=29.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-11.2%(買いシグナル)', '1ヶ月モメンタム -20.2%(強い下落)']"
278470.KS,326000.0,BUY,30,53.9,2347.088,317075.0,282630.0,58.1,-6.59,9.58,34.16,0.67,21.856138,3.714,1.217,"['RSI=53.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
9698.HK,40.24,HOLD,0,46.7,0.172,40.99,41.98,42.2,0.85,-7.54,15.97,0.37,-7430.5293,,0.086,"['RSI=46.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
0688.HK,12.0,HOLD,-10,28.6,-0.145,13.39,13.66,-1.8,-10.58,-15.49,-0.99,0.51,8.070265,-0.166,-0.043,"['RSI=28.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.8%(買いシグナル)', '1ヶ月モメンタム -15.5%(強い下落)']"
0358.HK,33.92,HOLD,-10,26.5,-0.689,40.96,43.64,-2.2,-10.97,-24.99,-10.69,0.55,11.492497,0.347,0.141,"['RSI=26.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-2.2%(買いシグナル)', '1ヶ月モメンタム -25.0%(強い下落)']"
0267.HK,11.18,HOLD,-20,35.9,-0.022,11.73,12.07,17.4,-2.1,-9.18,-6.37,0.32,4.5725975,-0.232,,"['RSI=35.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=17.4%(買いシグナル)']"
601899.SS,30.92,HOLD,-10,26.6,-0.738,36.65,37.67,-3.3,-11.4,-21.36,-0.16,0.95,9.18415,0.814,0.295,"['RSI=26.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.3%(買いシグナル)', '1ヶ月モメンタム -21.4%(強い下落)']"
3692.HK,30.8,HOLD,-10,29.0,-0.028,33.29,36.77,-10.9,-6.15,-11.03,-19.79,0.39,30.018568,0.148,0.143,"['RSI=29.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-10.9%(買いシグナル)', '1ヶ月モメンタム -11.0%(強い下落)']"
086280.KS,217000.0,SELL,-30,39.5,-2714.034,244650.0,247780.0,19.4,-5.24,-18.88,21.91,0.25,8.548154,0.025,-0.015,"['RSI=39.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.4%(買いシグナル)', '1ヶ月モメンタム -18.9%(強い下落)']"
601138.SS,48.43,SELL,-30,30.9,-0.324,53.55,56.74,-4.4,-4.85,-12.55,-16.45,0.54,13.8640785,0.586,0.73,"['RSI=30.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.4%(買いシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']"
000150.KS,1086000.0,HOLD,-15,51.4,-3941.088,1115150.0,967840.0,40.0,-2.16,-3.21,42.89,0.32,35.792137,,0.148,"['RSI=51.4 中立', 'MACD デッドクロス(売りシグナル)']"
2313.HK,52.25,HOLD,-10,28.0,-0.421,58.04,60.99,9.6,-6.86,-18.99,-15.18,0.42,9.739103,0.084,0.153,"['RSI=28.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.6%(買いシグナル)', '1ヶ月モメンタム -19.0%(強い下落)']"
0291.HK,24.38,SELL,-30,32.9,-0.198,26.23,26.34,-0.1,-5.58,-10.63,-9.97,0.31,11.795613,0.23,0.008,"['RSI=32.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.1%(買いシグナル)', '1ヶ月モメンタム -10.6%(強い下落)']"
1336.HK,48.1,HOLD,-10,28.6,-0.172,53.19,57.98,-10.0,-9.25,-15.61,-12.39,0.9,5.3919683,0.88,0.244,"['RSI=28.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-10.0%(買いシグナル)', '1ヶ月モメンタム -15.6%(強い下落)']"
352820.KS,291500.0,HOLD,-20,29.4,-5190.918,359588.2,362096.13,-16.5,-20.14,-27.29,-6.89,1.99,27.234741,,-0.014,"['RSI=29.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-16.5%(買いシグナル)', '1ヶ月モメンタム -27.3%(強い下落)', '出来高急増 2.0x(注目)']"
2382.HK,53.15,HOLD,10,33.4,0.052,56.02,59.45,8.1,-7.48,-8.44,-18.36,0.54,12.666458,0.525,0.042,"['RSI=33.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.1%(買いシグナル)']"
1530.HK,21.56,HOLD,15,45.7,0.23,21.56,23.42,50.1,-5.44,-3.32,-17.46,0.42,10.953965,0.248,-0.008,"['RSI=45.7 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1818.HK,26.54,SELL,-30,30.5,-0.595,32.1,34.26,-4.2,-13.1,-22.31,-17.78,1.18,11.481916,0.311,0.578,"['RSI=30.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.2%(買いシグナル)', '1ヶ月モメンタム -22.3%(強い下落)']"
601288.SS,6.52,HOLD,0,40.3,0.023,6.63,6.86,27.8,-3.55,0.62,-14.21,0.78,8.191375,0.158,0.056,"['RSI=40.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
1928.HK,16.26,SELL,-30,34.7,-0.062,17.21,17.94,3.5,-2.93,-10.17,-21.53,0.35,11.512712,-0.041,0.12,"['RSI=34.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.5%(買いシグナル)', '1ヶ月モメンタム -10.2%(強い下落)']"
1038.HK,61.9,HOLD,-5,39.6,-0.361,65.11,63.75,-20.8,-3.43,-6.0,8.22,0.54,16.351782,0.03,-0.121,"['RSI=39.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-20.8%(買いシグナル)']"
1997.HK,23.14,HOLD,-10,25.9,-0.389,26.43,26.6,2.8,-6.16,-19.6,-6.84,0.32,10.589031,,-0.0,"['RSI=25.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.8%(買いシグナル)', '1ヶ月モメンタム -19.6%(強い下落)']"
1919.HK,14.84,HOLD,-5,45.4,-0.109,15.56,14.47,11.8,-7.71,1.99,8.32,0.59,10.9046,-0.646,-0.122,"['RSI=45.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.8%(買いシグナル)']"
003670.KS,188800.0,SELL,-40,40.1,-2227.664,211595.0,212320.0,20.9,-2.23,-16.27,-1.2,0.38,154.03674,,-0.229,"['RSI=40.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -16.3%(強い下落)']"
3606.HK,57.0,SELL,-30,30.8,-0.402,61.63,63.85,2.4,-8.95,-12.38,-14.16,0.24,10.693003,0.117,0.141,"['RSI=30.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.4%(買いシグナル)', '1ヶ月モメンタム -12.4%(強い下落)']"
0083.HK,11.05,HOLD,-15,37.8,-0.061,11.8,11.7,17.1,-4.66,-15.58,8.46,0.49,20.892813,-0.203,0.345,"['RSI=37.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=17.1%(買いシグナル)', '1ヶ月モメンタム -15.6%(強い下落)']"
0836.HK,18.67,HOLD,-15,50.0,-0.024,18.79,18.26,42.0,-1.53,2.3,6.2,0.3,6.0923877,0.25,-0.045,"['RSI=50.0 中立', 'MACD デッドクロス(売りシグナル)']"
028300.KS,51700.0,HOLD,15,51.3,253.523,50705.0,53082.0,62.8,6.05,-3.36,12.39,0.67,,,,"['RSI=51.3 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1208.HK,7.18,HOLD,-10,27.1,-0.202,9.13,9.64,5.2,-14.01,-30.02,-18.04,0.6,8.206522,0.195,0.328,"['RSI=27.1 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.2%(買いシグナル)', '1ヶ月モメンタム -30.0%(強い下落)']"
0012.HK,30.06,HOLD,-15,36.7,-0.322,32.85,32.1,6.8,-5.59,-14.89,2.87,0.55,17.24217,-0.084,-0.188,"['RSI=36.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=6.8%(買いシグナル)', '1ヶ月モメンタム -14.9%(強い下落)']"
6823.HK,11.98,HOLD,-5,40.1,-0.046,12.27,11.96,-18.9,-3.23,-2.36,2.48,0.76,16.638887,0.044,0.063,"['RSI=40.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-18.9%(買いシグナル)']"
0300.HK,80.7,SELL,-30,30.4,-0.523,86.55,87.14,1.1,-5.23,-12.52,-7.56,0.66,11.66336,0.0,0.101,"['RSI=30.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.1%(買いシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']"
6030.HK,24.12,SELL,-30,31.2,-0.022,26.09,27.77,13.7,-7.16,-16.31,-12.86,0.39,8.263104,0.432,0.179,"['RSI=31.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.7%(買いシグナル)', '1ヶ月モメンタム -16.3%(強い下落)']"
096770.KS,107400.0,HOLD,-15,42.8,-1743.069,120210.0,113874.0,13.7,-3.16,-16.36,1.51,0.23,18.399048,,,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.7%(買いシグナル)', '1ヶ月モメンタム -16.4%(強い下落)']"
005387.KS,250500.0,HOLD,-25,43.4,-2226.589,274327.97,268338.68,20.1,-6.36,-11.36,21.46,0.33,,,,"['RSI=43.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -11.4%(強い下落)']"
1898.HK,14.54,BUY,40,66.0,0.001,13.69,12.36,78.2,3.78,16.32,40.08,0.57,10.249391,-0.004,-0.238,"['RSI=66.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +16.3%(強い上昇)']"
0135.HK,8.35,HOLD,-15,51.0,-0.029,8.43,8.1,32.4,-0.12,0.0,12.84,0.22,10.281479,-0.044,0.05,"['RSI=51.0 中立', 'MACD デッドクロス(売りシグナル)']"
9660.HK,7.36,SELL,-40,40.3,-0.003,7.69,8.38,30.0,-0.81,-16.46,-19.3,0.35,-281.34558,,0.512,"['RSI=40.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -16.5%(強い下落)']"
688256.SS,1000.97,HOLD,-20,30.7,-5.998,1106.6,1213.27,-1.5,-7.32,-6.59,-22.22,0.45,12512.125,0.617,0.91,"['RSI=30.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.5%(買いシグナル)']"
688041.SS,211.18,SELL,-30,32.0,-3.298,238.99,247.66,-5.4,-7.01,-14.89,4.22,0.44,86.90534,0.463,0.615,"['RSI=32.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-5.4%(買いシグナル)', '1ヶ月モメンタム -14.9%(強い下落)']"
600999.SS,15.28,HOLD,0,25.3,-0.05,16.13,16.68,-9.1,-4.8,-8.99,-9.05,0.57,8.781609,-0.01,-0.007,"['RSI=25.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-9.1%(買いシグナル)']"
6881.HK,8.77,HOLD,0,32.4,0.015,9.33,10.1,15.5,-4.47,-14.1,-15.59,0.54,5.5552955,0.872,0.628,"['RSI=32.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=15.5%(買いシグナル)', '1ヶ月モメンタム -14.1%(強い下落)']"
017670.KS,74600.0,HOLD,-15,47.8,-634.72,77895.0,71096.0,20.0,-6.4,-6.87,39.44,0.3,12.646876,-0.653,-0.041,"['RSI=47.8 中立', 'MACD デッドクロス(売りシグナル)']"
0966.HK,20.32,SELL,-30,33.2,-0.1,22.05,23.08,-4.6,-6.87,-14.12,6.33,0.82,5.9921737,0.134,-0.116,"['RSI=33.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.6%(買いシグナル)', '1ヶ月モメンタム -14.1%(強い下落)']"
0019.HK,85.05,BUY,30,57.2,0.176,83.56,78.55,62.6,-3.02,3.72,33.52,0.58,9.015341,,0.054,"['RSI=57.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
2259.HK,167.3,HOLD,-15,33.0,-5.783,206.12,202.01,8.6,-8.43,-27.95,10.14,1.01,16.248,-0.418,0.423,"['RSI=33.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.6%(買いシグナル)', '1ヶ月モメンタム -28.0%(強い下落)']"
2333.HK,12.8,HOLD,0,46.9,0.043,12.82,13.24,48.1,-3.32,-4.12,-12.63,0.3,5.616914,-0.429,0.155,"['RSI=46.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
3908.HK,17.4,HOLD,-10,26.3,-0.085,19.05,20.55,6.7,-6.1,-17.22,-15.29,0.57,7.5073094,2.461,0.491,"['RSI=26.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.7%(買いシグナル)', '1ヶ月モメンタム -17.2%(強い下落)']"
