ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals
2259.HK,167.1,HOLD,-15,33.0,-5.795,206.11,202.01,8.4,-8.54,-28.04,10.01,1.34,16.228575,-0.418,0.423,"['RSI=33.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.4%(買いシグナル)', '1ヶ月モメンタム -28.0%(強い下落)']"
0966.HK,19.98,SELL,-30,31.5,-0.122,22.03,23.07,-11.7,-8.43,-15.55,4.55,1.22,5.891911,0.134,-0.116,"['RSI=31.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-11.7%(買いシグナル)', '1ヶ月モメンタム -15.6%(強い下落)']"
2333.HK,12.73,HOLD,0,45.7,0.039,12.82,13.24,42.6,-3.85,-4.64,-13.11,0.39,5.586196,-0.429,0.155,"['RSI=45.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
3908.HK,17.35,HOLD,-10,26.0,-0.088,19.04,20.55,5.7,-6.37,-17.46,-15.53,0.76,7.485737,2.461,0.491,"['RSI=26.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.7%(買いシグナル)', '1ヶ月モメンタム -17.5%(強い下落)']"
259960.KS,233500.0,HOLD,0,47.6,401.631,236742.16,240290.4,44.3,0.43,-9.26,-4.66,0.42,9.494744,,0.489,"['RSI=47.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
600406.SS,27.38,HOLD,-15,46.2,-0.409,28.64,26.47,26.9,-2.49,1.94,19.56,0.57,23.174322,0.091,0.167,"['RSI=46.2 中立', 'MACD デッドクロス(売りシグナル)']"
3808.HK,36.9,HOLD,-25,47.0,-0.433,38.6,36.49,30.3,1.43,-15.29,33.41,1.2,11.431632,0.044,0.042,"['RSI=47.0 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -15.3%(強い下落)']"
6886.HK,15.43,HOLD,0,30.0,0.032,16.31,17.58,11.1,-5.51,-12.53,-20.55,0.74,6.7806954,-0.267,-0.071,"['RSI=30.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.1%(買いシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']"
0241.HK,4.68,HOLD,-10,26.0,-0.015,5.21,5.95,5.0,-8.77,-21.21,-11.36,0.61,22.486902,0.636,0.17,"['RSI=26.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.0%(買いシグナル)', '1ヶ月モメンタム -21.2%(強い下落)']"
1787.HK,29.82,HOLD,-10,25.0,-1.016,38.66,40.82,-11.6,-17.99,-27.8,-17.58,1.33,12.294866,,0.272,"['RSI=25.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-11.6%(買いシグナル)', '1ヶ月モメンタム -27.8%(強い下落)']"
0902.HK,5.78,HOLD,-15,44.7,-0.04,5.99,5.8,22.7,-2.69,2.3,-5.71,0.5,7.1813645,0.85,-0.071,"['RSI=44.7 中立', 'MACD デッドクロス(売りシグナル)']"
601328.SS,6.73,HOLD,0,45.4,0.014,6.75,6.79,45.0,-3.03,0.9,-7.83,0.75,6.511349,-0.18,0.082,"['RSI=45.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
2099.HK,140.0,HOLD,-10,27.1,-4.283,177.92,188.96,4.0,-13.26,-29.96,-14.16,1.11,10.635333,4.204,0.355,"['RSI=27.1 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.0%(買いシグナル)', '1ヶ月モメンタム -30.0%(強い下落)']"
005830.KS,176600.0,HOLD,-25,49.4,-2160.865,185920.0,160980.0,22.1,-1.4,-12.57,42.76,0.25,5.945805,-0.314,-0.063,"['RSI=49.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -12.6%(強い下落)']"
603993.SS,16.8,HOLD,-10,25.9,-0.537,21.23,22.38,0.4,-13.49,-26.51,-6.09,0.81,11.592602,0.842,-0.024,"['RSI=25.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.4%(買いシグナル)', '1ヶ月モメンタム -26.5%(強い下落)']"
6862.HK,15.18,HOLD,-5,35.4,-0.209,16.71,16.31,-13.0,-8.28,-7.94,2.22,0.51,15.353044,-0.15,-0.037,"['RSI=35.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-13.0%(買いシグナル)']"
0268.HK,9.28,HOLD,0,36.9,0.141,9.59,11.76,21.4,-2.11,-6.92,-30.95,0.3,38.78806,1.518,0.126,"['RSI=36.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
601995.SS,32.73,HOLD,0,24.4,-0.093,34.23,34.78,-33.1,-4.05,-5.54,-9.31,0.75,15.188217,2.461,0.491,"['RSI=24.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-33.1%(買いシグナル)']"
601211.SS,17.03,HOLD,-10,21.4,-0.061,18.28,19.5,-0.7,-5.07,-12.31,-18.01,0.72,11.178796,-0.216,1.282,"['RSI=21.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.7%(買いシグナル)', '1ヶ月モメンタム -12.3%(強い下落)']"
018260.KS,154800.0,SELL,-30,40.1,-706.474,167755.0,171512.0,19.9,-5.15,-11.85,-8.18,0.33,12.981061,-0.037,-0.029,"['RSI=40.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.9%(買いシグナル)', '1ヶ月モメンタム -11.8%(強い下落)']"
1209.HK,43.6,HOLD,-15,39.1,-0.271,46.42,45.82,0.5,-7.04,-11.09,0.6,0.48,19.94443,0.074,0.065,"['RSI=39.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=0.5%(買いシグナル)', '1ヶ月モメンタム -11.1%(強い下落)']"
3898.HK,36.32,HOLD,-10,27.6,-0.487,40.77,41.22,5.5,-5.91,-19.79,-6.25,0.44,8.923444,0.204,0.148,"['RSI=27.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.5%(買いシグナル)', '1ヶ月モメンタム -19.8%(強い下落)']"
000100.KS,94100.0,SELL,-30,36.3,-184.92,101949.84,105719.59,18.9,-5.43,-16.43,-18.73,0.49,28.58203,,0.101,"['RSI=36.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.9%(買いシグナル)', '1ヶ月モメンタム -16.4%(強い下落)']"
601398.SS,7.27,HOLD,15,50.4,0.048,7.17,7.32,65.4,-1.62,2.97,-9.01,0.85,7.135356,0.08,0.058,"['RSI=50.4 中立', 'MACD ゴールデンクロス(買いシグナル)']"
011200.KS,20000.0,HOLD,-15,43.6,-168.424,21428.99,20530.82,13.0,-4.08,-10.17,0.32,0.38,17.255014,-0.559,-0.142,"['RSI=43.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.0%(買いシグナル)', '1ヶ月モメンタム -10.2%(強い下落)']"
2611.HK,13.82,HOLD,-10,29.3,-0.038,15.0,16.34,16.7,-5.92,-18.9,-18.22,0.56,7.9736485,-0.216,1.282,"['RSI=29.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.7%(買いシグナル)', '1ヶ月モメンタム -18.9%(強い下落)']"
0151.HK,4.48,HOLD,-20,31.8,-0.019,4.77,4.78,-15.8,-5.29,-9.49,-7.63,0.32,10.9163265,-0.078,0.021,"['RSI=31.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-15.8%(買いシグナル)']"
1766.HK,5.21,SELL,-30,30.3,-0.035,5.6,5.79,0.9,-3.52,-13.46,-13.6,0.28,7.479221,-0.025,0.025,"['RSI=30.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.9%(買いシグナル)', '1ヶ月モメンタム -13.5%(強い下落)']"
600028.SS,6.04,HOLD,-5,39.9,-0.101,6.61,6.39,18.2,-3.36,-8.21,1.85,0.38,14.084507,0.045,-0.109,"['RSI=39.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.2%(買いシグナル)']"
1988.HK,3.71,HOLD,5,29.9,-0.026,3.96,3.94,-11.1,-4.87,-10.6,-7.02,0.29,5.006508,-0.148,-0.074,"['RSI=29.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-11.1%(買いシグナル)', '1ヶ月モメンタム -10.6%(強い下落)']"
600026.SS,23.56,HOLD,10,59.9,-0.244,22.87,18.07,60.1,1.46,26.33,98.82,0.48,15.6549015,0.043,-0.026,"['RSI=59.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +26.3%(強い上昇)']"
0270.HK,7.26,HOLD,-5,39.7,-0.027,7.48,7.35,3.5,-2.02,-6.08,6.14,1.06,10.371429,,-0.171,"['RSI=39.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=3.5%(買いシグナル)']"
2018.HK,31.94,HOLD,-10,36.6,0.002,34.07,36.23,25.9,-3.09,-17.38,-16.17,0.67,9.719116,0.329,0.15,"['RSI=36.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -17.4%(強い下落)']"
601166.SS,18.36,HOLD,0,40.8,0.037,18.55,18.93,31.9,-3.42,0.05,-9.69,0.72,5.085873,0.157,1.665,"['RSI=40.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
600276.SS,53.29,HOLD,10,36.2,0.057,55.53,58.24,9.5,-5.35,-8.14,-11.18,0.6,33.663933,0.03,0.127,"['RSI=36.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.5%(買いシグナル)']"
2268.HK,50.3,SELL,-30,31.4,-0.449,57.56,62.97,0.0,-9.86,-22.08,-24.93,0.55,25.721344,0.5,0.622,"['RSI=31.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.0%(買いシグナル)', '1ヶ月モメンタム -22.1%(強い下落)']"
600309.SS,75.25,HOLD,-15,33.2,-1.739,86.28,84.56,1.0,-6.11,-13.75,-0.38,0.58,11.001462,0.728,0.712,"['RSI=33.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=1.0%(買いシグナル)', '1ヶ月モメンタム -13.8%(強い下落)']"
0914.HK,20.92,HOLD,-10,29.9,-0.18,23.29,23.86,3.1,-9.04,-17.31,-7.35,0.47,9.146808,0.0,-0.114,"['RSI=29.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.1%(買いシグナル)', '1ヶ月モメンタム -17.3%(強い下落)']"
003230.KS,1147000.0,HOLD,15,52.7,9245.016,1122210.62,1151711.06,58.4,6.01,-7.9,-8.19,0.75,12.855513,0.872,0.44,"['RSI=52.7 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0144.HK,15.56,HOLD,-5,34.5,-0.16,16.87,16.16,-35.9,-8.31,-7.6,-0.77,0.42,8.895749,-0.267,0.674,"['RSI=34.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-35.9%(買いシグナル)']"
600703.SS,14.89,HOLD,-5,41.2,-0.175,16.43,15.97,12.7,-10.08,-5.04,14.01,0.12,48.032257,,0.157,"['RSI=41.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=12.7%(買いシグナル)']"
3888.HK,23.36,HOLD,0,32.4,0.028,24.82,27.76,6.9,-5.81,-12.64,-17.63,0.55,15.423001,-0.483,-0.17,"['RSI=32.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.9%(買いシグナル)', '1ヶ月モメンタム -12.6%(強い下落)']"
0392.HK,32.26,HOLD,5,29.0,-0.351,34.97,34.62,-21.7,-6.38,-10.59,-2.48,0.54,6.5630465,0.082,0.052,"['RSI=29.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-21.7%(買いシグナル)', '1ヶ月モメンタム -10.6%(強い下落)']"
0136.HK,1.57,HOLD,-10,22.5,-0.019,1.84,2.07,5.6,-7.1,-26.64,-32.62,0.38,7.9606533,,0.199,"['RSI=22.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.6%(買いシグナル)', '1ヶ月モメンタム -26.6%(強い下落)']"
2618.HK,13.48,BUY,40,59.2,0.119,12.54,11.83,66.5,-3.71,19.5,14.92,0.37,7.364908,0.129,0.219,"['RSI=59.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +19.5%(強い上昇)']"
0168.HK,47.3,HOLD,-20,35.2,-0.198,49.9,50.44,4.5,-5.78,-7.98,-6.71,0.52,11.483285,0.016,-0.002,"['RSI=35.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.5%(買いシグナル)']"
688012.SS,300.69,SELL,-30,35.0,-2.872,330.58,343.27,10.3,-3.94,-14.58,10.26,0.59,43.966057,0.311,0.215,"['RSI=35.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.3%(買いシグナル)', '1ヶ月モメンタム -14.6%(強い下落)']"
600989.SS,31.5,HOLD,10,60.9,-0.056,29.37,24.88,64.5,-4.43,32.63,74.52,0.47,15.057362,0.365,0.435,"['RSI=60.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +32.6%(強い上昇)']"
1519.HK,9.14,SELL,-30,30.7,-0.022,9.8,10.52,-4.2,-4.79,-11.69,-11.26,0.47,16.728575,1.947,0.131,"['RSI=30.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.2%(買いシグナル)', '1ヶ月モメンタム -11.7%(強い下落)']"
1099.HK,20.42,HOLD,-5,39.3,-0.058,21.04,20.96,8.5,-3.59,-6.33,4.02,0.51,7.0604687,5.48,-0.015,"['RSI=39.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.5%(買いシグナル)']"
600332.SS,23.33,HOLD,-10,19.7,-0.122,25.18,25.28,-51.6,-8.87,-7.6,-9.12,2.61,12.116019,,0.007,"['RSI=19.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-51.6%(買いシグナル)', '出来高急増 2.6x(注目)']"
0780.HK,18.64,HOLD,0,32.4,0.016,19.85,21.78,10.6,-4.12,-15.73,-17.96,0.22,9.678864,0.2,0.104,"['RSI=32.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.6%(買いシグナル)', '1ヶ月モメンタム -15.7%(強い下落)']"
0285.HK,30.28,HOLD,0,40.3,0.088,31.05,32.71,31.6,-3.26,-7.85,-9.72,0.85,9.694109,0.14,0.026,"['RSI=40.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
2525.HK,172.1,SELL,-30,35.0,-2.226,196.93,203.52,0.6,-11.33,-21.34,-3.96,0.57,34.231705,,0.475,"['RSI=35.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.6%(買いシグナル)', '1ヶ月モメンタム -21.3%(強い下落)']"
0390.HK,4.1,HOLD,-15,31.1,-0.091,4.73,4.47,-3.9,-8.69,-19.13,8.47,0.6,3.3630712,-0.108,-0.044,"['RSI=31.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-3.9%(買いシグナル)', '1ヶ月モメンタム -19.1%(強い下落)']"
034220.KS,11370.0,HOLD,-25,44.3,-73.109,12467.0,12204.4,29.5,-1.81,-18.55,-5.01,0.47,6.2989573,,-0.081,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -18.6%(強い下落)']"
010950.KS,105700.0,HOLD,-15,45.2,-2342.146,116775.0,105034.0,21.9,-0.75,-7.69,29.69,0.21,11.175666,,-0.014,"['RSI=45.2 中立', 'MACD デッドクロス(売りシグナル)']"
0004.HK,22.86,SELL,-30,34.0,-0.149,24.51,24.88,11.2,-4.51,-13.01,1.24,0.21,15.177772,,0.048,"['RSI=34.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.2%(買いシグナル)', '1ヶ月モメンタム -13.0%(強い下落)']"
601088.SS,49.14,BUY,40,65.0,0.13,46.46,43.4,76.5,2.93,15.57,20.35,0.89,17.565245,-0.118,-0.131,"['RSI=65.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +15.6%(強い上昇)']"
1772.HK,58.5,SELL,-40,44.9,-0.5,61.79,62.15,28.0,-5.65,-11.9,8.43,0.91,45.074833,1.496,0.441,"['RSI=44.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.9%(強い下落)']"
2883.HK,9.37,HOLD,-15,44.8,-0.146,10.01,9.18,14.2,-1.58,-11.69,34.24,0.15,8.435948,0.464,0.036,"['RSI=44.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.2%(買いシグナル)', '1ヶ月モメンタム -11.7%(強い下落)']"
0322.HK,12.12,HOLD,-5,35.6,-0.108,12.87,12.51,-14.8,-5.31,-7.06,0.17,0.74,13.247016,0.204,-0.027,"['RSI=35.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-14.8%(買いシグナル)']"
9880.HK,93.5,HOLD,-10,27.6,-1.052,110.26,125.34,2.4,-10.27,-27.18,-17.98,0.94,-52.72819,,0.276,"['RSI=27.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.4%(買いシグナル)', '1ヶ月モメンタム -27.2%(強い下落)']"
601816.SS,4.96,HOLD,-15,41.9,-0.005,5.04,5.01,25.1,-3.5,1.02,-4.25,0.71,17.2294,0.094,0.026,"['RSI=41.9 中立', 'MACD デッドクロス(売りシグナル)']"
0126Z0.KS,513000.0,SELL,-40,39.6,-1505.298,570900.0,605480.0,26.3,-2.29,-21.68,-23.77,0.24,28.155872,,,"['RSI=39.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -21.7%(強い下落)']"
1044.HK,27.08,HOLD,-5,35.5,-0.169,28.31,28.13,8.2,-3.9,-7.89,-5.18,0.5,10.520735,0.308,0.039,"['RSI=35.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.2%(買いシグナル)']"
9863.HK,45.04,HOLD,5,58.0,0.468,42.31,43.55,81.2,-0.84,0.72,-7.82,1.06,9.795599,,0.736,"['RSI=58.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=81.2%(売りシグナル)']"
601456.SS,9.12,HOLD,0,26.0,-0.02,9.53,9.72,-6.1,-3.7,-6.56,-13.31,0.64,22.762442,-0.061,1.173,"['RSI=26.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.1%(買いシグナル)']"
603986.SS,275.81,HOLD,-25,45.2,-0.855,291.8,286.64,22.6,-6.82,-14.62,28.61,0.61,80.764275,0.613,0.314,"['RSI=45.2 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -14.6%(強い下落)']"
600000.SS,10.0,HOLD,15,42.8,0.061,9.99,10.42,51.1,-3.66,1.01,-15.11,0.55,5.8605313,0.437,2.565,"['RSI=42.8 中立', 'MACD ゴールデンクロス(買いシグナル)']"
601658.SS,4.94,HOLD,10,38.5,0.005,5.03,5.12,15.2,-4.45,-2.18,-7.08,0.83,6.8110685,-0.148,0.04,"['RSI=38.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=15.2%(買いシグナル)']"
0384.HK,7.47,HOLD,-5,33.5,-0.055,7.97,7.88,-18.7,-3.36,-8.0,-2.47,0.56,12.5173855,-0.244,-0.018,"['RSI=33.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-18.7%(買いシグナル)']"
1929.HK,10.67,HOLD,-10,20.9,-0.095,12.14,13.25,4.4,-8.57,-22.17,-15.98,0.7,10.858946,0.008,-0.011,"['RSI=20.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.4%(買いシグナル)', '1ヶ月モメンタム -22.2%(強い下落)']"
0316.HK,141.6,HOLD,-5,44.2,-1.82,150.32,137.72,3.2,-4.9,-0.98,14.66,0.41,13.043632,-0.679,-0.2,"['RSI=44.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=3.2%(買いシグナル)']"
1357.HK,4.64,HOLD,20,23.2,0.017,5.32,6.65,-12.2,-12.12,-18.88,-36.96,0.52,14.384772,0.299,0.123,"['RSI=23.2 売られすぎ(買いシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-12.2%(買いシグナル)', '1ヶ月モメンタム -18.9%(強い下落)']"
2380.HK,3.16,HOLD,-5,38.2,-0.016,3.31,3.25,3.8,-3.95,-0.32,-5.39,0.62,8.717863,-0.564,-0.046,"['RSI=38.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=3.8%(買いシグナル)']"
600600.SS,60.6,HOLD,-5,36.1,-0.14,62.48,62.23,-7.1,-5.02,-1.7,-2.76,1.21,17.349232,0.016,-0.002,"['RSI=36.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-7.1%(買いシグナル)']"
600089.SS,28.21,HOLD,-5,43.4,-0.514,30.31,28.66,13.4,-1.33,-5.59,30.48,0.61,22.300394,0.815,0.003,"['RSI=43.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.4%(買いシグナル)']"
0763.HK,22.24,HOLD,-10,25.2,-0.215,25.41,27.14,-8.2,-9.74,-19.48,-19.24,0.9,7.978797,-0.458,0.068,"['RSI=25.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-8.2%(買いシグナル)', '1ヶ月モメンタム -19.5%(強い下落)']"
3800.HK,0.92,HOLD,-10,27.3,-0.018,1.09,1.11,-5.1,-11.54,-23.97,-16.36,1.03,14.073137,,-0.353,"['RSI=27.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-5.1%(買いシグナル)', '1ヶ月モメンタム -24.0%(強い下落)']"
601601.SS,37.71,HOLD,0,32.7,0.0,39.84,42.81,3.7,-6.89,-11.31,-8.2,0.73,7.670309,0.353,0.546,"['RSI=32.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.7%(買いシグナル)', '1ヶ月モメンタム -11.3%(強い下落)']"
1193.HK,19.26,HOLD,-10,28.4,-0.076,20.53,21.18,-10.4,-4.37,-11.08,-15.15,0.5,10.457729,-0.308,-0.044,"['RSI=28.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-10.4%(買いシグナル)', '1ヶ月モメンタム -11.1%(強い下落)']"
600188.SS,21.0,HOLD,10,62.4,-0.095,19.76,16.67,71.8,5.0,18.71,53.06,0.69,16.042168,-0.645,-0.019,"['RSI=62.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +18.7%(強い上昇)']"
090430.KS,137100.0,HOLD,5,49.5,143.177,138195.0,136882.0,47.5,3.32,-12.45,13.12,0.54,20.930523,,0.066,"['RSI=49.5 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']"
600674.SS,15.45,HOLD,0,58.7,-0.036,15.24,14.49,58.3,-0.39,9.42,6.85,0.62,14.541176,-0.17,-0.113,"['RSI=58.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
600031.SS,18.89,HOLD,-10,24.3,-0.337,21.72,22.24,-1.7,-9.01,-21.13,-10.05,0.73,15.03526,0.487,0.105,"['RSI=24.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.7%(買いシグナル)', '1ヶ月モメンタム -21.1%(強い下落)']"
600489.SS,24.18,HOLD,5,28.2,-0.895,30.59,29.96,-14.3,-17.56,-22.25,6.43,0.99,15.803922,0.057,0.08,"['RSI=28.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-14.3%(買いシグナル)', '1ヶ月モメンタム -22.3%(強い下落)']"
3323.HK,4.86,HOLD,5,29.2,-0.15,6.02,5.69,2.3,-13.98,-30.87,-1.42,0.55,6.5877213,0.333,-0.012,"['RSI=29.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=2.3%(買いシグナル)', '1ヶ月モメンタム -30.9%(強い下落)']"
323410.KS,23650.0,HOLD,-25,44.5,-140.467,25030.3,24068.34,29.4,-1.25,-15.33,10.55,0.55,18.739588,-0.103,0.027,"['RSI=44.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -15.3%(強い下落)']"
